source_doc_id,source_case,source_year,source_url,cited_doc_id,cited_name,cited_url
1857950,A_K_Gopalan_vs_The_State_Of_Madras_Union_Of_India__on_19_May_1950,1950,https://indiankanoon.org/doc/1857950/,1714884,article 40 (1) (4) (1),https://indiankanoon.org/doc/1714884/
1857950,A_K_Gopalan_vs_The_State_Of_Madras_Union_Of_India__on_19_May_1950,1950,https://indiankanoon.org/doc/1857950/,127060,article 74,https://indiankanoon.org/doc/127060/
1857950,A_K_Gopalan_vs_The_State_Of_Madras_Union_Of_India__on_19_May_1950,1950,https://indiankanoon.org/doc/1857950/,121190,article 301,https://indiankanoon.org/doc/121190/
1857950,A_K_Gopalan_vs_The_State_Of_Madras_Union_Of_India__on_19_May_1950,1950,https://indiankanoon.org/doc/1857950/,158646,article 111,https://indiankanoon.org/doc/158646/
1857950,A_K_Gopalan_vs_The_State_Of_Madras_Union_Of_India__on_19_May_1950,1950,https://indiankanoon.org/doc/1857950/,1004075,article 114.,https://indiankanoon.org/doc/1004075/
1857950,A_K_Gopalan_vs_The_State_Of_Madras_Union_Of_India__on_19_May_1950,1950,https://indiankanoon.org/doc/1857950/,1985537,article 76,https://indiankanoon.org/doc/1985537/
1857950,A_K_Gopalan_vs_The_State_Of_Madras_Union_Of_India__on_19_May_1950,1950,https://indiankanoon.org/doc/1857950/,935769,article 19 (1) (g),https://indiankanoon.org/doc/935769/
1857950,A_K_Gopalan_vs_The_State_Of_Madras_Union_Of_India__on_19_May_1950,1950,https://indiankanoon.org/doc/1857950/,631708,articles 25,https://indiankanoon.org/doc/631708/
1857950,A_K_Gopalan_vs_The_State_Of_Madras_Union_Of_India__on_19_May_1950,1950,https://indiankanoon.org/doc/1857950/,245155,Sunil Kumar v. The Chief300Secretary of West Bengal,https://indiankanoon.org/doc/245155/
1857950,A_K_Gopalan_vs_The_State_Of_Madras_Union_Of_India__on_19_May_1950,1950,https://indiankanoon.org/doc/1857950/,1641007,section 124-A,https://indiankanoon.org/doc/1641007/
1857950,A_K_Gopalan_vs_The_State_Of_Madras_Union_Of_India__on_19_May_1950,1950,https://indiankanoon.org/doc/1857950/,161831507,the Code of Civil Procedure,https://indiankanoon.org/doc/161831507/
1857950,A_K_Gopalan_vs_The_State_Of_Madras_Union_Of_India__on_19_May_1950,1950,https://indiankanoon.org/doc/1857950/,1987997,article 17,https://indiankanoon.org/doc/1987997/
1857950,A_K_Gopalan_vs_The_State_Of_Madras_Union_Of_India__on_19_May_1950,1950,https://indiankanoon.org/doc/1857950/,1501707,article 20 (1),https://indiankanoon.org/doc/1501707/
1857950,A_K_Gopalan_vs_The_State_Of_Madras_Union_Of_India__on_19_May_1950,1950,https://indiankanoon.org/doc/1857950/,1405898,articles 265,https://indiankanoon.org/doc/1405898/
1857950,A_K_Gopalan_vs_The_State_Of_Madras_Union_Of_India__on_19_May_1950,1950,https://indiankanoon.org/doc/1857950/,433847,286,https://indiankanoon.org/doc/433847/
1857950,A_K_Gopalan_vs_The_State_Of_Madras_Union_Of_India__on_19_May_1950,1950,https://indiankanoon.org/doc/1857950/,192717,article 50 (5),https://indiankanoon.org/doc/192717/
1857950,A_K_Gopalan_vs_The_State_Of_Madras_Union_Of_India__on_19_May_1950,1950,https://indiankanoon.org/doc/1857950/,846895,Article 107 (2),https://indiankanoon.org/doc/846895/
4354,Chiranjit_Lal_Chowdhuri_vs_The_Union_Of_India_And_Others_on_4_December_1950,1950,https://indiankanoon.org/doc/4354/,981147,Art. 32--,https://indiankanoon.org/doc/981147/
4354,Chiranjit_Lal_Chowdhuri_vs_The_Union_Of_India_And_Others_on_4_December_1950,1950,https://indiankanoon.org/doc/4354/,153279772,Indian Companies Act,https://indiankanoon.org/doc/153279772/
4354,Chiranjit_Lal_Chowdhuri_vs_The_Union_Of_India_And_Others_on_4_December_1950,1950,https://indiankanoon.org/doc/4354/,134715,Art. 13.,https://indiankanoon.org/doc/134715/
4354,Chiranjit_Lal_Chowdhuri_vs_The_Union_Of_India_And_Others_on_4_December_1950,1950,https://indiankanoon.org/doc/4354/,27622490,Art. 31 (1),https://indiankanoon.org/doc/27622490/
4354,Chiranjit_Lal_Chowdhuri_vs_The_Union_Of_India_And_Others_on_4_December_1950,1950,https://indiankanoon.org/doc/4354/,108209556,Art. 31 (2.),https://indiankanoon.org/doc/108209556/
4354,Chiranjit_Lal_Chowdhuri_vs_The_Union_Of_India_And_Others_on_4_December_1950,1950,https://indiankanoon.org/doc/4354/,258019,Art. 19 (1) (f);,https://indiankanoon.org/doc/258019/
4354,Chiranjit_Lal_Chowdhuri_vs_The_Union_Of_India_And_Others_on_4_December_1950,1950,https://indiankanoon.org/doc/4354/,1218090,Art. 19.,https://indiankanoon.org/doc/1218090/
4354,Chiranjit_Lal_Chowdhuri_vs_The_Union_Of_India_And_Others_on_4_December_1950,1950,https://indiankanoon.org/doc/4354/,367586,Art. 14;,https://indiankanoon.org/doc/367586/
4354,Chiranjit_Lal_Chowdhuri_vs_The_Union_Of_India_And_Others_on_4_December_1950,1950,https://indiankanoon.org/doc/4354/,1983234,Art. 30,https://indiankanoon.org/doc/1983234/
4354,Chiranjit_Lal_Chowdhuri_vs_The_Union_Of_India_And_Others_on_4_December_1950,1950,https://indiankanoon.org/doc/4354/,354224,Art. 31,https://indiankanoon.org/doc/354224/
4354,Chiranjit_Lal_Chowdhuri_vs_The_Union_Of_India_And_Others_on_4_December_1950,1950,https://indiankanoon.org/doc/4354/,555882,Art. 39.,https://indiankanoon.org/doc/555882/
4354,Chiranjit_Lal_Chowdhuri_vs_The_Union_Of_India_And_Others_on_4_December_1950,1950,https://indiankanoon.org/doc/4354/,171482940,S. 33,https://indiankanoon.org/doc/171482940/
4354,Chiranjit_Lal_Chowdhuri_vs_The_Union_Of_India_And_Others_on_4_December_1950,1950,https://indiankanoon.org/doc/4354/,166601313,S. 60,https://indiankanoon.org/doc/166601313/
4354,Chiranjit_Lal_Chowdhuri_vs_The_Union_Of_India_And_Others_on_4_December_1950,1950,https://indiankanoon.org/doc/4354/,104844844,S. 27,https://indiankanoon.org/doc/104844844/
4354,Chiranjit_Lal_Chowdhuri_vs_The_Union_Of_India_And_Others_on_4_December_1950,1950,https://indiankanoon.org/doc/4354/,1659104,(3),https://indiankanoon.org/doc/1659104/
4354,Chiranjit_Lal_Chowdhuri_vs_The_Union_Of_India_And_Others_on_4_December_1950,1950,https://indiankanoon.org/doc/4354/,136873488,section 13,https://indiankanoon.org/doc/136873488/
4354,Chiranjit_Lal_Chowdhuri_vs_The_Union_Of_India_And_Others_on_4_December_1950,1950,https://indiankanoon.org/doc/4354/,145567115,Section 4,https://indiankanoon.org/doc/145567115/
4354,Chiranjit_Lal_Chowdhuri_vs_The_Union_Of_India_And_Others_on_4_December_1950,1950,https://indiankanoon.org/doc/4354/,1353758,Companies Act,https://indiankanoon.org/doc/1353758/
4354,Chiranjit_Lal_Chowdhuri_vs_The_Union_Of_India_And_Others_on_4_December_1950,1950,https://indiankanoon.org/doc/4354/,22595973,Section 5,https://indiankanoon.org/doc/22595973/
4354,Chiranjit_Lal_Chowdhuri_vs_The_Union_Of_India_And_Others_on_4_December_1950,1950,https://indiankanoon.org/doc/4354/,164678990,Section 12,https://indiankanoon.org/doc/164678990/
4354,Chiranjit_Lal_Chowdhuri_vs_The_Union_Of_India_And_Others_on_4_December_1950,1950,https://indiankanoon.org/doc/4354/,4186378,section 3,https://indiankanoon.org/doc/4186378/
4354,Chiranjit_Lal_Chowdhuri_vs_The_Union_Of_India_And_Others_on_4_December_1950,1950,https://indiankanoon.org/doc/4354/,87235247,section 14,https://indiankanoon.org/doc/87235247/
4354,Chiranjit_Lal_Chowdhuri_vs_The_Union_Of_India_And_Others_on_4_December_1950,1950,https://indiankanoon.org/doc/4354/,165747100,Section 16,https://indiankanoon.org/doc/165747100/
4354,Chiranjit_Lal_Chowdhuri_vs_The_Union_Of_India_And_Others_on_4_December_1950,1950,https://indiankanoon.org/doc/4354/,49179019,section 17,https://indiankanoon.org/doc/49179019/
4354,Chiranjit_Lal_Chowdhuri_vs_The_Union_Of_India_And_Others_on_4_December_1950,1950,https://indiankanoon.org/doc/4354/,66692967,Section 21,https://indiankanoon.org/doc/66692967/
4354,Chiranjit_Lal_Chowdhuri_vs_The_Union_Of_India_And_Others_on_4_December_1950,1950,https://indiankanoon.org/doc/4354/,55652712,Section 10,https://indiankanoon.org/doc/55652712/
4354,Chiranjit_Lal_Chowdhuri_vs_The_Union_Of_India_And_Others_on_4_December_1950,1950,https://indiankanoon.org/doc/4354/,187871492,section 15,https://indiankanoon.org/doc/187871492/
4354,Chiranjit_Lal_Chowdhuri_vs_The_Union_Of_India_And_Others_on_4_December_1950,1950,https://indiankanoon.org/doc/4354/,846967,Article 32 (1),https://indiankanoon.org/doc/846967/
4354,Chiranjit_Lal_Chowdhuri_vs_The_Union_Of_India_And_Others_on_4_December_1950,1950,https://indiankanoon.org/doc/4354/,153444788,section 51,https://indiankanoon.org/doc/153444788/
4354,Chiranjit_Lal_Chowdhuri_vs_The_Union_Of_India_And_Others_on_4_December_1950,1950,https://indiankanoon.org/doc/4354/,1142233,Article 19(1),https://indiankanoon.org/doc/1142233/
4354,Chiranjit_Lal_Chowdhuri_vs_The_Union_Of_India_And_Others_on_4_December_1950,1950,https://indiankanoon.org/doc/4354/,108908175,section 42,https://indiankanoon.org/doc/108908175/
4354,Chiranjit_Lal_Chowdhuri_vs_The_Union_Of_India_And_Others_on_4_December_1950,1950,https://indiankanoon.org/doc/4354/,1205651,article 52,https://indiankanoon.org/doc/1205651/
4354,Chiranjit_Lal_Chowdhuri_vs_The_Union_Of_India_And_Others_on_4_December_1950,1950,https://indiankanoon.org/doc/4354/,93056159,"List I of the Seventh Schedule to the Government of India Act, 1935",https://indiankanoon.org/doc/93056159/
4354,Chiranjit_Lal_Chowdhuri_vs_The_Union_Of_India_And_Others_on_4_December_1950,1950,https://indiankanoon.org/doc/4354/,1378441,article 19 (1) (a),https://indiankanoon.org/doc/1378441/
4354,Chiranjit_Lal_Chowdhuri_vs_The_Union_Of_India_And_Others_on_4_December_1950,1950,https://indiankanoon.org/doc/4354/,1199182,article 21,https://indiankanoon.org/doc/1199182/
4354,Chiranjit_Lal_Chowdhuri_vs_The_Union_Of_India_And_Others_on_4_December_1950,1950,https://indiankanoon.org/doc/4354/,1937835,article 5,https://indiankanoon.org/doc/1937835/
