source,target
69063495,830364
114618368,1614118
127807451,1614118
4102224,1614118
18020252,1614118
169274744,1614118
46279287,1614118
26504572,1614118
169134626,1614118
7726576,1614118
109877136,1614118
106993284,1614118
182878521,1614118
126901030,1614118
25662976,1614118
76913497,1614118
77743872,1614118
135611794,1614118
3518927,1614118
73772309,1614118
78487837,1614118
27558292,1614118
39396270,1614118
40160728,1614118
121652940,1614118
121984402,1614118
186179353,1614118
1490143,1614118
194158509,1614118
2053614,1614118
72635120,1614118
108568683,1614118
133111528,1614118
165229088,1614118
180059255,1614118
188110386,1614118
184900483,1614118
154806095,1614118
101579013,1614118
157704869,1614118
157704869,830364
188436611,1614118
4705007,1614118
1172540,1614118
726418,1614118
63769654,1614118
151234129,1614118
162685560,1614118
6627406,1614118
165654458,1614118
189010584,1614118
104224484,1614118
98006831,1614118
48383622,1614118
48383622,830364
92821478,1614118
25867812,1614118
79476972,1614118
16138030,1614118
24168293,1614118
44095317,1614118
127506208,1614118
100879496,1614118
193571598,1614118
193571598,830364
87641595,1614118
998261,1614118
128152472,1614118
82864525,1614118
45126107,1614118
106879346,1614118
23240003,1614118
446716,1614118
194997,1614118
145498506,1614118
95884603,1614118
150641082,1614118
86746630,1614118
165416349,1614118
123537709,1614118
50326209,1614118
165932865,1614118
171635678,1614118
159491480,1614118
193620971,1614118
134807263,1614118
134807263,830364
183715686,1614118
183715686,830364
11583674,1614118
68041931,1614118
160968818,1614118
171112862,1614118
148884750,1614118
124041194,1614118
73021999,1614118
87375084,1614118
19693772,1614118
32030759,1614118
105666788,1614118
147315047,1614118
136162275,1614118
10407882,1614118
93537591,1614118
93537591,830364
85643273,1614118
123234518,1614118
123234518,830364
33299383,1614118
33299383,830364
142100090,1614118
41652949,1614118
180748918,1614118
130511639,1614118
78159264,1614118
1753695,1614118
1329003,1614118
73400628,1614118
150016994,1614118
185316893,1614118
1060898,1614118
1711948,1614118
130006488,1614118
186563598,1614118
119265943,1614118
181770679,1614118
176868278,1614118
114589703,1614118
191275715,1614118
108700155,1614118
24301668,1614118
101719596,1614118
101719596,830364
84081536,1614118
149020728,1614118
194279369,1614118
48079077,1614118
69641627,1614118
118779831,1614118
198360189,1614118
115021931,1614118
183970517,1614118
91482746,1614118
25983295,1614118
121680011,1614118
103906166,1614118
12798931,1614118
56133342,1614118
67989474,1614118
1113562,1614118
1161635,1614118
190035429,1614118
45335756,1614118
91037112,1614118
617044,795643
617044,106968
617044,173350
617044,160470236
617044,1068532
617044,309307
617044,1615015
617044,976161
617044,1438183
617044,1591627
617044,1216036
617044,1129696
391722,617044
99255579,617044
69524062,617044
130700243,617044
115155230,617044
62658531,617044
65861094,617044
143202244,617044
143202244,1778
143202244,27905
143202244,32824
143202244,50504
143202244,53127
143202244,56195
143202244,73380
143202244,108119
143202244,109977
143202244,113800
143202244,128102
143202244,167447
143202244,186683
143202244,194255
143202244,202088
143202244,211471
143202244,217159
143202244,233696
143202244,249603
143202244,263398
143202244,308396
143202244,321914
143202244,325366
143202244,334170
143202244,338008
143202244,354201
143202244,354224
143202244,363765
143202244,367586
143202244,373409
143202244,379241
143202244,380958
143202244,387476
143202244,387768
143202244,393016
143202244,399026
143202244,399708
143202244,416055
143202244,419169
143202244,441720
143202244,445276
143202244,447673
143202244,481284
143202244,481610
143202244,494844
143202244,496325
143202244,497457
143202244,516808
143202244,523607
143202244,544598
143202244,545058
143202244,556693
143202244,591631
143202244,600757
143202244,608874
143202244,609139
143202244,619152
143202244,633996
143202244,634898
143202244,637970
143202244,646188
143202244,653753
143202244,653797
143202244,654722
143202244,655638
143202244,663765
143202244,669884
143202244,686759
143202244,686843
143202244,690751
143202244,693505
143202244,698472
143202244,701797
143202244,704277
143202244,704436
143202244,706971
143202244,719585
143202244,719602
143202244,729109
143202244,755395
143202244,765780
143202244,770022
143202244,775154
143202244,788840
143202244,795643
143202244,805009
143202244,813659
143202244,832781
143202244,834094
143202244,852142
143202244,877096
143202244,877314
143202244,885203
143202244,919170
143202244,923007
143202244,924340
143202244,928028
143202244,930621
143202244,932434
143202244,935721
143202244,941401
143202244,955616
143202244,961083
143202244,967059
143202244,978947
143202244,980287
143202244,983382
143202244,996365
143202244,1007660
143202244,1013766
143202244,1013783
143202244,1014504
143202244,1015573
143202244,1022405
143202244,1030147
143202244,1033710
143202244,1038382
143202244,1046310
143202244,1052372
143202244,1055970
143202244,1059693
143202244,1068532
143202244,1089586
143202244,1090657
143202244,1097490
143202244,1103105
143202244,1110615
143202244,1127398
143202244,1129953
143202244,1137396
143202244,1145599
143202244,1145861
143202244,1153029
143202244,1153130
143202244,1158685
143202244,1178774
143202244,1180389
143202244,1182815
143202244,1184284
143202244,1198167
143202244,1199182
143202244,1216752
143202244,1218090
143202244,1228992
143202244,1252855
143202244,1259796
143202244,1276310
143202244,1290514
143202244,1291024
143202244,1294540
143202244,1297682
143202244,1304888
143202244,1306519
143202244,1311077
143202244,1312051
143202244,1314858
143202244,1320494
143202244,1329373
143202244,1330928
143202244,1331755
143202244,1347936
143202244,1352182
143202244,1361495
143202244,1363838
143202244,1373137
143202244,1374738
143202244,1396893
143202244,1403255
143202244,1409246
143202244,1409644
143202244,1412034
143202244,1434671
143202244,1438183
143202244,1439062
143202244,1445793
143202244,1456372
143202244,1456610
143202244,1463903
143202244,1464344
143202244,1475631
143202244,1481639
143202244,1485421
143202244,1524406
143202244,1534088
143202244,1538469
143202244,1551554
143202244,1566465
143202244,1569253
143202244,1573215
143202244,1575757
143202244,1584447
143202244,1591527
143202244,1601812
143202244,1608355
143202244,1609866
143202244,1612841
143202244,1622228
143202244,1624837
143202244,1626264
143202244,1643745
143202244,1667403
143202244,1687975
143202244,1692639
143202244,1693109
143202244,1710467
143202244,1712009
143202244,1712157
143202244,1725828
143202244,1727139
143202244,1730508
143202244,1736438
143202244,1752792
143202244,1763444
143202244,1766147
143202244,1769219
143202244,1774432
143202244,1786180
143202244,1792963
143202244,1798309
143202244,1813801
143202244,1821448
143202244,1827447
143202244,1840572
143202244,1841395
143202244,1857950
143202244,1882646
143202244,1889775
143202244,1891720
143202244,1891900
143202244,1898691
143202244,1899251
143202244,1915525
143202244,1926081
143202244,1936140
143202244,1938988
143202244,1953529
143202244,1954949
143202244,1959734
143202244,1961189
143202244,1969991
143202244,1974480
143202244,1984674
143202244,1997357
143202244,1997854
143202244,8438375
143202244,11989809
143202244,14176619
143202244,17848451
143202244,20753214
143202244,21578215
143202244,38034089
143202244,38107498
143202244,38505268
143202244,53207636
143202244,56059528
143202244,61381973
143202244,64371308
143202244,64610953
143202244,69064674
143202244,70850146
143202244,72261612
143202244,75703920
143202244,82982698
143202244,91938676
143202244,102590360
143202244,102616839
143202244,103108231
143202244,106809565
143202244,109320082
143202244,110162683
143202244,125412981
143202244,131202146
143202244,140728360
143202244,141748525
143202244,145990369
143202244,147224772
143202244,150948751
143202244,151127297
143202244,152402172
143202244,154139001
143202244,158612363
143202244,184125068
143202244,197281033
105885115,617044
34407998,617044
71004990,617044
14953783,617044
88540445,617044
111483189,617044
153646975,617044
8049974,617044
6373241,617044
45764916,617044
15877229,617044
16207926,617044
38664368,617044
65821139,617044
153805985,617044
83377265,617044
162954424,617044
128709128,617044
83083498,617044
74115660,617044
57268608,617044
123071426,617044
40101532,617044
44821060,617044
108194983,617044
75195884,617044
194236385,617044
29521855,617044
177333072,617044
56283483,617044
174084051,617044
33934324,617044
62190426,617044
9554817,617044
2749851,617044
137308914,617044
110937447,617044
197516574,617044
140001785,617044
167432399,617044
45248650,617044
16030241,617044
33109762,617044
2109680,617044
198999789,617044
198999789,1119707
198999789,555306
198999789,180217
198999789,1011035
198999789,1569253
198999789,1033637
198999789,199473647
198999789,114375261
198999789,1712542
198999789,14567786
198999789,1679850
198999789,445276
198999789,1353758
198999789,793800
198999789,403581
198999789,1218313
198999789,116095584
198999789,188860642
198999789,157078221
198999789,1337698
198999789,1905008
198999789,195685809
198999789,1868864
198999789,184560188
198999789,502277
198999789,392008
198999789,695834
198999789,1369545
198999789,1033301
198999789,1199182
176942471,617044
178693592,617044
179213669,617044
122283492,617044
8844750,617044
134747606,617044
104177496,617044
95436322,617044
96215422,617044
148941642,617044
1883782,617044
43127882,617044
570855,617044
1800962,617044
11003507,617044
183358369,617044
80863363,617044
61860261,617044
172937582,617044
133931484,617044
9694232,617044
179307149,617044
179307149,560071
170370301,617044
83523853,617044
8302372,617044
65979047,617044
55796623,617044
137262106,617044
103266356,617044
6309525,617044
139330715,617044
76085708,617044
84174937,617044
37457302,617044
25441119,617044
32063319,617044
157110884,617044
57561227,617044
95046330,617044
119394331,617044
63291988,617044
112871194,617044
165295248,617044
148146302,617044
79021373,617044
126160839,617044
192396332,617044
144821190,617044
123989169,617044
195050030,617044
39143022,617044
94470973,617044
46791034,617044
83470273,617044
112023781,617044
56802233,617044
181007198,617044
124621666,617044
34069125,617044
182003,617044
52659938,617044
1945693,617044
1116933,617044
170372900,617044
170338280,617044
107646057,617044
141504987,617044
48979156,617044
52593050,617044
157678669,617044
22745626,617044
119840284,617044
67455743,617044
34073539,617044
47602,505590
47602,884513
47602,1446086
47602,1225520
47602,92507
47602,533791
47602,772633
45788364,47602
482515,47602
482515,856631
159908561,47602
187507429,47602
89207365,47602
90478454,47602
194368483,47602
182495486,47602
71549228,47602
95166758,47602
104652992,47602
90225896,47602
90225896,7496
90225896,12704
90225896,46704
90225896,78536
90225896,111294
90225896,212829
90225896,257876
90225896,307021
90225896,335413
90225896,367586
90225896,432882
90225896,433594
90225896,445276
90225896,451460
90225896,491438
90225896,500307
90225896,505590
90225896,581738
90225896,595099
90225896,609295
90225896,709776
90225896,870673
90225896,882644
90225896,936707
90225896,976795
90225896,978569
90225896,981147
90225896,993880
90225896,1020649
90225896,1031794
90225896,1033637
90225896,1038846
90225896,1199182
90225896,1225520
90225896,1345725
90225896,1353689
90225896,1410313
90225896,1449517
90225896,1569253
90225896,1624404
90225896,1632114
90225896,1666530
90225896,1712895
90225896,1731603
90225896,1778199
90225896,1783708
90225896,1813801
90225896,1899251
90225896,1906027
90225896,1945293
90225896,1980578
90225896,1987997
90225896,3026506
90225896,10239019
90225896,17848451
90225896,25085007
90225896,41744252
90225896,80997184
90225896,108728085
90225896,134314390
90225896,140228857
90225896,154195973
90225896,157412304
90225896,183125102
90225896,194914590
90225896,197893640
79491321,47602
29260252,47602
99588258,47602
99588258,856631
147206528,47602
147206528,856631
189478168,47602
189478168,856631
10935391,47602
10935391,856631
34375027,47602
34375027,856631
142498905,47602
32368668,47602
182375294,47602
66917075,47602
101875122,47602
183215499,47602
126774272,47602
145334849,47602
56423505,47602
136907880,47602
1200813,47602
12673300,47602
91765023,47602
66276856,47602
55464502,47602
32671415,47602
161389237,47602
161389237,856631
120508260,47602
120508260,856631
45806439,47602
45806439,856631
124233375,47602
124233375,856631
168557679,47602
167883165,47602
167883165,1786018
30117078,47602
74633611,47602
111636335,47602
111636335,856631
100670553,47602
100670553,856631
129579335,47602
44648262,47602
44648262,856631
163294383,47602
67831357,47602
67831357,856631
154976428,47602
154976428,856631
177864655,47602
13445762,47602
126155739,47602
178094561,47602
183697638,47602
123411398,47602
7184760,47602
67596520,47602
168028455,47602
160164693,47602
99798028,47602
79979077,47602
83123831,47602
10014336,47602
167553188,47602
135227276,47602
192057082,47602
27606353,47602
153434821,47602
153434821,856631
63593189,47602
118708794,47602
192139683,47602
121368597,47602
127694954,47602
172943294,47602
67774751,47602
168119088,47602
164045627,47602
82318231,47602
123729738,47602
32275978,47602
109058205,47602
63543672,47602
36659992,47602
103200092,47602
60007806,47602
24769431,47602
174934983,47602
14766843,47602
168713579,47602
16551442,47602
4771937,47602
21312883,47602
94861257,47602
53070875,47602
66906459,47602
52782433,47602
194895718,47602
77586114,47602
4142729,47602
129879106,47602
129879106,596572
163423232,47602
163423232,596572
8081834,47602
8081834,596572
84953047,47602
84953047,596572
30221640,47602
30221640,596572
191191973,47602
191191973,596572
199671307,47602
199671307,596572
91136594,47602
91136594,596572
30397563,47602
30397563,596572
22714015,47602
182353843,47602
182353843,856631
141393095,47602
31591081,47602
110432732,47602
81053045,47602
32295131,47602
32295131,856631
70906317,47602
192279109,47602
26360979,47602
26360979,596572
68802909,47602
102815060,47602
102815060,856631
172188397,47602
92045027,47602
92045027,856631
22128531,47602
60695994,47602
397386,230367
123127168,397386
21675666,397386
161810039,397386
86196934,397386
86196934,1355562
47699715,397386
160393671,397386
145916627,397386
124977969,397386
124977969,1355562
28178910,397386
124206740,397386
15094938,397386
4473983,397386
127084664,397386
188757705,397386
188492816,397386
90303112,397386
88002726,397386
112277261,397386
28881394,397386
28881394,1355562
78916038,397386
126980934,397386
56887243,397386
56887243,1729274
316327,397386
64066061,397386
142555991,397386
16378867,397386
137883233,397386
17424773,397386
97884093,397386
44683717,397386
153886623,397386
153886623,1355562
127922439,397386
192952385,397386
64182927,397386
64182927,1355562
174238478,397386
37683999,397386
37683999,1355562
179309339,397386
179309339,1355562
102984380,397386
260813,1204531
260813,1585519
260813,9122
260813,1718159
260813,307495
260813,141148
260813,13149785
260813,1806564
260813,254739
260813,481284
260813,1329788
260813,1945016
260813,557368
260813,94514
260813,541723
260813,987059
260813,1239485
260813,717201
260813,1027979
183006975,260813
184927582,260813
77810651,260813
164516225,260813
132559788,260813
155221278,260813
126375501,260813
58821756,260813
38254329,260813
38582988,260813
71243637,260813
97927749,260813
124175950,260813
66512000,260813
66512000,186059
189344650,260813
123135217,260813
89409963,260813
102809360,260813
35893320,260813
18009721,260813
69312651,260813
16237667,260813
52228262,260813
129037872,260813
36267701,260813
173359891,260813
98456520,260813
157456375,260813
182491209,260813
72568557,260813
160682958,260813
1240999,260813
138472,260813
1805620,260813
1814000,260813
1814000,186059
1903081,260813
1903081,186059
147358917,260813
1370905,260813
1370905,44360
190847801,260813
71400050,260813
173025857,260813
90880853,260813
97354359,260813
134057770,260813
141558721,260813
53984911,260813
17946424,260813
140404790,260813
61264005,260813
165791590,260813
183582779,260813
141617918,260813
197047519,260813
129791244,260813
24136850,260813
139799352,260813
92496783,260813
151153153,260813
133127169,260813
119101936,260813
44952589,260813
88510994,260813
172550837,260813
185868973,260813
116511838,260813
136466349,260813
56483510,260813
8629864,260813
101116559,260813
81932285,260813
84763000,260813
149177808,260813
125974938,260813
125974938,1379924
87776007,260813
137540071,260813
8276832,260813
147602442,260813
172115127,260813
28055231,260813
13833647,260813
95366252,260813
199253220,260813
197913959,260813
129674128,260813
147553418,260813
47517458,260813
189035065,260813
117565297,260813
148113689,260813
120779222,260813
100026651,260813
33727710,260813
900151,260813
143285341,260813
155120860,260813
183896897,260813
7701888,260813
11257427,920363
115678475,920363
22081212,920363
161591903,920363
70085277,920363
81044951,920363
97537928,920363
124911726,920363
198547613,920363
94763969,920363
159700340,920363
109589322,920363
173347890,920363
47335,920363
189239211,920363
146096994,920363
79499727,920363
51893030,920363
84840623,920363
3037977,920363
82644375,920363
158832724,920363
184840110,920363
12411003,920363
26710081,920363
67294879,920363
39545229,920363
39589815,920363
163675994,920363
6872461,920363
57427330,920363
120742371,920363
49003728,920363
61558893,920363
104609649,920363
1063993,920363
111708,920363
41008770,920363
44684639,920363
101288703,920363
152684258,920363
33826647,920363
33826647,43447527
33826647,1907957
33826647,179585337
33826647,161831507
33826647,1733066
33826647,1087536
33826647,1693084
33826647,1953650
33826647,500379
33826647,1370684
33826647,1202608
33826647,843522
33826647,1697716
33826647,1977503
33826647,733045
33826647,1164361
33826647,1536207
33826647,308396
33826647,1969991
33826647,445276
33826647,334666
33826647,150881
33826647,36273556
33826647,1342740
33826647,132544212
33826647,48103131
33826647,129412684
33826647,261773
33826647,965356
33826647,701797
33826647,1786905
33826647,840666
33826647,563320
33826647,578236
33826647,112188635
33826647,108747455
33826647,69117224
33826647,518110
33826647,1480142
33826647,19935355
33826647,23011747
33826647,1816663
33826647,181434607
33826647,1208411
33826647,76869205
33826647,26914
33826647,1052228
33826647,291727
33826647,14176619
33826647,1022405
33826647,345589
33826647,532911
33826647,1755094
1787302,920363
178938499,920363
103820933,920363
103410241,920363
57987007,920363
22940688,920363
152438319,920363
45410487,920363
177159450,920363
119276008,920363
14375629,920363
199988687,920363
87614193,920363
97525009,920363
150113578,920363
120446331,920363
24228416,920363
126167363,920363
349413,920363
597951,920363
269648,920363
687375,920363
93341,920363
94355931,920363
165722727,920363
117094717,920363
181462664,920363
114040548,920363
405235,920363
1024169,920363
799436,920363
105133381,920363
74645768,920363
622850,920363
103742467,920363
55007746,920363
27904253,920363
65350139,920363
125251736,920363
104235605,920363
27872536,920363
97119365,920363
123563630,920363
129486829,920363
113133831,920363
195479223,920363
19860064,920363
8456518,920363
37946472,920363
170474931,920363
134130790,920363
124052819,920363
3592047,920363
146568073,920363
166688421,920363
54369285,920363
159070712,920363
13848859,920363
21281484,920363
44231040,920363
50382813,920363
21367834,920363
48478701,920363
1912381,920363
1362511,920363
178934222,920363
188350976,920363
140254330,920363
147249516,920363
98765106,920363
104773568,920363
193947791,920363
318424,920363
710973,920363
1281832,920363
690322,920363
95707425,920363
289337,1877922
289337,78370396
289337,1649309
196928320,289337
106826694,289337
167286179,289337
199791597,289337
44678013,289337
1069536,289337
94999831,289337
194013227,289337
145605154,289337
190973511,289337
151902148,289337
111028228,289337
105388026,289337
70787093,289337
30188595,289337
146246309,289337
14733403,289337
41665862,289337
135853232,289337
8627672,289337
163136886,289337
39115017,289337
175849009,289337
57986505,289337
33208082,289337
25164014,289337
157905236,289337
62261126,289337
92393943,289337
148454624,289337
153015865,289337
33230380,289337
160037190,289337
145622945,289337
143441627,289337
55263701,289337
134190201,289337
41540294,289337
188562549,289337
138476364,289337
173671839,289337
42695680,289337
124556900,289337
172425237,289337
32445196,289337
121095920,289337
195158740,289337
76865433,289337
130302782,289337
23722007,289337
156826972,289337
44659041,289337
38929790,289337
128336226,289337
53066465,289337
189233535,289337
29440236,289337
11828957,289337
116069411,289337
199602946,289337
10238825,289337
160092034,289337
116431685,289337
138756153,289337
45578589,289337
102811900,289337
69945361,289337
51071838,289337
71224816,289337
107062928,289337
35672809,289337
63132784,289337
44687049,289337
11053449,289337
98354520,289337
97307866,289337
186444229,289337
42558461,289337
35559439,289337
72213161,289337
141932774,289337
171551427,289337
44671988,289337
79519773,289337
147032137,289337
88978153,289337
190726108,289337
141359906,289337
179070185,289337
152809665,289337
110945549,289337
8045409,289337
106391664,289337
6011944,289337
93908988,289337
83443889,289337
125596154,289337
169761563,289337
44077048,289337
62999504,289337
187079583,289337
117075732,289337
139417620,289337
114016681,289337
72842178,289337
160829676,289337
84096158,289337
177962277,289337
190758371,289337
141714898,289337
17052836,289337
77033269,289337
76317541,289337
57726412,289337
131762010,289337
132756695,289337
127787173,289337
132881226,289337
199958717,289337
52605589,289337
187846975,289337
62714731,289337
66514552,289337
148728871,289337
198711450,289337
175360686,289337
140370956,289337
116320164,289337
193042067,289337
38964682,289337
123227529,289337
186138082,289337
54931196,289337
85226466,289337
143302520,289337
71449968,289337
1786018,1145726
25678855,1786018
185324656,1786018
185324656,662814
499811,1786018
112567137,1786018
118995719,1786018
197658665,1786018
82262960,1786018
91969496,1786018
74288640,1786018
58038652,1786018
15678168,1786018
15678168,160214
63361653,1786018
28989804,1786018
28989804,763815
183639596,1786018
128573983,1786018
137427343,1786018
82217478,1786018
70154616,1786018
97551023,1786018
97551023,610338
71434741,1786018
1286869,1786018
40911601,1786018
40911601,1048731
122865435,1786018
27727495,1786018
177666055,1786018
3373849,1786018
3373849,1048731
121313717,1786018
121313717,1048731
73184739,1786018
73184739,1048731
119518140,1786018
119518140,1048731
769498,1786018
769498,701121
769498,1642441
769498,7832
769498,1199182
769498,367586
769498,670543
769498,161831507
769498,1357066
769498,190957
769498,104313664
769498,1938608
769498,607622
769498,1642722
769498,1563902
769498,633652
769498,173339
769498,469498
769498,663505
769498,798141
769498,631590
769498,64823282
769498,1969682
769498,120077007
769498,1515136
769498,108143
769498,1754063
769498,43654
769498,1563564
769498,586046
769498,994816
769498,796453
769498,139670361
769498,627760
769498,1797784
769498,198095155
769498,76375
769498,1673816
769498,1331994
769498,1975922
769498,1256023
769498,352126
769498,1551554
769498,397071
769498,1517117
769498,151577964
769498,703570
769498,536153
769498,26767651
769498,169774
769498,327169
769498,1619581
769498,1035057
769498,538289
769498,1353689
769498,1488034
769498,1108032
769498,544985
769498,708901
769498,1949862
769498,1535672
769498,112850760
769498,1544426
769498,329415
769498,1013766
769498,1596320
769498,245069
769498,342033
769498,1867699
769498,211216
769498,1198151
769498,246146
769498,805215
769498,145401597
769498,196315128
769498,1091603
769498,1379524
769498,35262338
769498,460525
769498,1792838
769498,1990166
769498,671631
769498,1537954
769498,546084
769498,1013352
769498,735537
769498,1541615
769498,1797812
769498,291273
769498,562722
769498,309307
769498,180529
769498,1541230
769498,362532
769498,642220
769498,1691368
769498,1368956
769498,221721
769498,1514910
769498,1102476
769498,38271
769498,1770523
769498,1039413
769498,421059
769498,1007946
769498,102015009
769498,789969
769498,908644
192390553,1786018
28055602,1786018
139339734,1786018
34044340,1786018
4282331,1786018
120004531,1786018
180211727,1786018
143351046,1786018
676650,1786018
91590087,1786018
51402026,1786018
48606912,1786018
124420478,1786018
66495234,1786018
6046816,1786018
89322516,1786018
161804077,1786018
147005380,1786018
84030833,1786018
169570421,1786018
150217709,1786018
77602011,1786018
89770751,1786018
167480641,1786018
44144945,1786018
136686420,1786018
168070774,1786018
44205532,1786018
136735923,1786018
120476418,1786018
148772269,1786018
56301576,1786018
98666520,1786018
144837470,1786018
65399743,1786018
194365552,1786018
38170171,1786018
148448940,1786018
176794954,1786018
73324321,1786018
140341732,1786018
167427589,1786018
148515159,1786018
196731222,1786018
60484480,1786018
180121001,1786018
62446842,1786018
94728604,1786018
35106888,1786018
28936771,1786018
1585517,1516582
77335094,1516582
97595005,1516582
127248077,1516582
56638160,1516582
126195263,1516582
199138370,1516582
143541865,1516582
143541865,1593707
95318856,1516582
178472310,1516582
10145443,1516582
10145443,856631
345217,1516582
101324636,1516582
185225715,1516582
31140820,1516582
168684473,1516582
393288,1516582
29409964,1516582
139992135,1516582
64937735,1516582
191354633,1516582
191509223,1516582
131035034,1516582
168855199,1516582
3525684,1516582
3525684,1273177
47628577,1516582
55619196,1516582
539550,1516582
84402072,1516582
1679662,1516582
286719,1516582
122473564,1516582
170047586,1516582
172696671,1516582
146728777,1516582
168566926,1516582
145145324,1516582
24582325,1516582
80033463,1516582
109882625,1516582
157789849,1516582
142472826,1516582
54114610,1516582
87390126,1516582
1948154,1516582
1198298,1516582
202930,1516582
1866430,1516582
168917666,1516582
169059473,1516582
126047729,1516582
35373632,1516582
186152365,1516582
72302592,1516582
90619075,1516582
132228834,1516582
168810968,1516582
1673375,1516582
67850614,1516582
84997266,1516582
88336159,1516582
88336159,1126288
63037812,1516582
112055300,1516582
94322276,1516582
19312348,1516582
190922973,1516582
189305958,1516582
175881453,1516582
156395396,1516582
72265262,1516582
171092797,1516582
186912605,1516582
59668668,1516582
59668668,1273177
92489572,1516582
92489572,1273177
165787647,1516582
88592191,1516582
74066640,1516582
142263655,1516582
9916629,1516582
193303364,1516582
132231336,1516582
33096398,1516582
126380239,1516582
124461181,1516582
199816895,1516582
139326558,1516582
118233618,1516582
59423287,1516582
107946363,1516582
124615457,1516582
84464634,1516582
6946093,1516582
134566288,1516582
136013800,1516582
96916833,1516582
115117220,1516582
89645301,1516582
1015069,1516582
607983,1516582
489184,1516582
178355049,1516582
84432797,1516582
1203892,1516582
307072,1516582
81352111,1516582
14449286,1516582
175067007,1516582
87848721,1516582
27148646,1516582
68028315,1516582
107659836,1516582
337747,1516582
95689008,1516582
14161085,1516582
44826,1516582
85085193,1516582
97808093,1516582
196778700,1516582
78554431,1516582
60596589,1516582
43338549,1516582
72208287,1516582
20545261,1516582
166721234,1516582
80837731,1516582
113476033,1516582
65688215,1516582
188882342,1516582
47172082,1516582
131165648,1516582
117377962,1516582
136308861,1516582
42854726,1516582
17363410,1516582
151141070,1516582
177877756,1516582
28579006,1516582
126794509,1516582
181171843,1516582
130572227,1516582
49852,1516582
397801,1516582
413460,1516582
186875,1516582
1274780,1516582
1179587,1516582
43396133,1516582
62201870,1516582
166030505,1516582
1399941,1261076
1399941,731187
1399941,745068
1399941,762747
1399941,69408974
1399941,1147125
1399941,232106
1399941,1186098
1399941,1747770
1399941,1501393
192159378,1399941
94332638,1399941
30481829,1399941
160371769,1399941
120788008,1399941
193097249,1399941
185108354,1399941
84588273,1399941
187155905,1399941
183320325,1399941
116011396,1399941
116011396,1355562
4277471,1399941
130333524,1399941
130333524,1261076
46713627,1399941
108971629,1399941
30990854,1399941
57798560,1399941
44332211,1399941
127986667,1399941
2975843,1399941
22575129,1399941
31339011,1399941
108290404,1399941
97483487,1399941
30884878,1399941
30884878,1261076
107623719,1399941
118846177,1399941
134203869,1399941
134203869,1261076
145670982,1399941
145670982,1261076
17019344,1399941
195583329,1399941
189930301,1399941
181238024,1399941
181238024,1261076
58303662,1399941
36992389,1399941
116473980,1399941
16638520,1399941
184043738,1399941
178206810,1399941
49439862,1399941
78551781,1399941
130570695,1399941
72707993,1399941
143325476,1399941
58712239,1399941
187135188,1399941
184769045,1399941
34417840,1399941
129991800,1399941
131039840,1399941
1988625,1399941
1988625,140929
1988625,1355562
1988625,1633194
1988625,739415
1988625,1737054
1988625,1047975
1988625,622423
29397368,1399941
150926892,1399941
40105446,1399941
33276466,1399941
33276466,1261076
18261325,1399941
51124377,1399941
187802963,1399941
140161603,1399941
76549985,1399941
158973988,1399941
91664587,1399941
137579874,1399941
54496820,1399941
54496820,1261076
51064449,1399941
139628296,1399941
68668303,1399941
110466948,1399941
124700889,1399941
73247790,1399941
97328568,1399941
77118521,1399941
171327616,1399941
2979360,1399941
170706457,1399941
167570982,1399941
92557730,1399941
164100097,1399941
125869076,1399941
43968048,1399941
33836428,1399941
167780385,1399941
65460730,1399941
49218343,1399941
158051767,1399941
195189452,1399941
74867939,1399941
113273124,1399941
181866908,322504
25951929,322504
181078907,322504
197986972,322504
143579193,322504
98067914,322504
96404439,322504
165631863,322504
155830588,322504
173199435,322504
75067070,322504
178883644,322504
39490435,322504
135466930,322504
60964921,322504
197342997,322504
169654736,322504
174522129,322504
109364195,322504
40069571,322504
56282873,322504
176362013,322504
146653656,322504
94914280,322504
196437603,322504
145556030,322504
106673905,322504
149271217,322504
11624100,322504
12199785,322504
71453747,322504
116860858,322504
161190830,322504
169211644,322504
158811990,322504
166881771,322504
46607959,322504
105498471,322504
1316816,322504
1095525,322504
887124,322504
1900789,322504
1826512,322504
1013115,322504
25174139,322504
88844404,322504
143262691,322504
191038062,322504
130967562,322504
155236387,322504
148026503,322504
174858086,322504
50485118,322504
151417782,322504
101879011,322504
45492053,322504
5027391,322504
144413017,322504
144413017,1778
144413017,8019
144413017,23104
144413017,31824
144413017,37730
144413017,41049
144413017,42187
144413017,67432
144413017,69694
144413017,74529
144413017,76145
144413017,77052
144413017,91294
144413017,117780
144413017,126775
144413017,127060
144413017,134715
144413017,136927
144413017,158646
144413017,159760
144413017,184521
144413017,205909
144413017,210155
144413017,211089
144413017,220543
144413017,237570
144413017,257876
144413017,268227
144413017,297117
144413017,317644
144413017,320017
144413017,321094
144413017,334242
144413017,346574
144413017,358020
144413017,358206
144413017,358864
144413017,367125
144413017,373660
144413017,390434
144413017,410233
144413017,427855
144413017,431529
144413017,433847
144413017,442499
144413017,445276
144413017,452231
144413017,476269
144413017,494666
144413017,495692
144413017,499867
144413017,500379
144413017,501198
144413017,513801
144413017,542092
144413017,556678
144413017,574894
144413017,575222
144413017,578636
144413017,579323
144413017,593114
144413017,594125
144413017,614870
144413017,647227
144413017,656658
144413017,667558
144413017,674146
