citing_id,cited_id
306167,1928579
306387,1179684
306490,756197
306991,74498
307206,1576124
307260,1073776
307513,1275064
307592,1172544
308184,1145559
308346,1783260
308440,1897035
310579,1028604
310822,157067
310831,1937186
311226,408233
311809,1913766
312457,1315480
312685,1076589
312939,145565
312939,1510201
312939,1913766
312946,1481209
313305,1172544
313325,1125589
313648,549295
313764,468790
313764,976045
313985,15266
313985,1469644
313985,1500746
313985,1692651
313985,1859388
313985,1992675
314599,299569
314599,405349
314729,806101
314792,274311
314962,1575591
315105,1591322
315904,1403823
316035,895240
316117,938643
316117,1530900
317025,1514028
317050,1969775
317110,1625376
317269,1028604
317706,1944190
318023,330386
318023,1056262
318051,761424
318390,273229
318441,960347
319304,35662889
319470,316117
319520,793348
319623,823444
319623,1724936
320488,1113126
320727,1569478
321104,1266374
321596,1811199
321930,1420506
322504,1308308
322583,19878
322583,1076589
322583,1155563
323057,1326957
323160,1201722
323835,946159
323967,1326957
324094,1275816
324285,510078
324286,770671
324598,1119697
324657,146960
325203,1918767
325274,401087
325729,281138
325729,481911
325729,617376
325729,927578
325729,1211267
325729,1386411
325867,1531467
326128,823444
327957,125847
327984,368738
328053,231208
328053,648722
328413,172472
328717,1724936
328957,938648
329030,453430
329030,748727
329421,793348
329479,266150
329572,612395
330366,1514028
330366,1869972
330366,1948618
330386,873220
330386,1414177
331585,1024782
331643,1436383
331743,299175
331743,877823
331743,1033901
331743,1924452
331896,334320
331896,1066650
332032,300789
332508,401087
332622,1731136
332622,1953607
332717,12637
332821,92021
332969,1811199
333030,954858
333120,1412579
333127,1125589
333140,193640840
333446,465621
333513,1728769
333719,217279
333719,669219
333814,1365068
333972,948679
333972,1890075
334094,1298255
334149,1075586
334467,724639
334533,185293
335022,1297059
335149,74498
335149,1961694
335577,157045791
336529,569143
336818,1798395
336945,6999
337237,1536230
337343,1701960
337439,969606
337439,1798885
337500,251562
337500,1021932
337838,1964341
338033,805215
338056,1031512
338670,1121128
338813,553880
338813,157045791
339258,793151
339582,201802
339582,503795
339582,936685
340107,419105
340263,660623
340950,844274
341279,1662637
341311,1701960
