case,year,link,downloaded file
Pt_Rishikesh_And_Anr_Etc_vs_Smt_Salma_Begum_Etc_Etc_on_2_May_1995,1995,http://indiankanoon.org/doc/1401686/,https://drive.google.com/file/d/1PCWyZRfRlJxQtBIGNLf6Qqo3lHmVt6hW/view
R_Manicka_Naicker_Etc_vs_E_Elumalai_Naicker_Etc_on_7_April_1995,1995,http://indiankanoon.org/doc/1418950/,https://drive.google.com/file/d/1OUVF_5n6PJXh3-CD_38jKFUAUiMLezkK/view
R_Rajagopal_Reddy_Dead_By_L_Rs_And_vs_Padmini_Chandrasekharan_Dead_By_on_31_January_1995,1995,http://indiankanoon.org/doc/22762820/,https://drive.google.com/file/d/1T8woOPwEWOigV8psJdBJlja-PCkorukV/view
R_Rajagopal_Reddy_vs_Padmini_Chandrasekharan_on_31_January_1995,1995,http://indiankanoon.org/doc/442398/,https://drive.google.com/file/d/1Cx5Vz2Z5m-jwrksITbusBAf6rtue7M4p/view
Rajinder_Ors_vs_State_Of_Haryana_on_12_July_1995,1995,http://indiankanoon.org/doc/1690015/,https://drive.google.com/file/d/1kMY2PZmYn6b4Q2gh-OxZt1ijhsWYA5JS/view
Rambhai_Lakhanbai_Bhakt_vs_State_Of_Gujarat_And_Ors_on_10_April_1995,1995,http://indiankanoon.org/doc/1491133/,https://drive.google.com/file/d/1mrfv_N1ZoXi5NWdhbguPZSrxdvk19l9S/view
S_P_Goel_vs_Collector_Of_Stamps_Delhi_on_8_December_1995,1995,http://indiankanoon.org/doc/1378805/,https://drive.google.com/file/d/12nIezWEfoQJMPQwE-rPx0fstuoP8m-rw/view
Sanjay_Kumar_And_Anr_vs_State_Of_U_P_And_Ors_on_31_August_1995,1995,http://indiankanoon.org/doc/910696/,https://drive.google.com/file/d/1DfpBr4avL2XWSZV5CsoDJKzZ25JaZUkj/view
Shri_Janki_Devi_Bhagat_Trust_Agra_vs_Ram_Swarup_Jain_Dead_By_Lrs_on_14_August_1995,1995,http://indiankanoon.org/doc/138309/,https://drive.google.com/file/d/1q3BVH_e_MPm_fDRYRGi8pytXsXKZa1NF/view
Smt_Abhilash_Vinodkumar_Jain_vs_Cox_Kings_India_Ltd_Ors_on_21_March_1995,1995,http://indiankanoon.org/doc/1277489/,https://drive.google.com/file/d/18KbwVJAWYeTROJK-dmtO229jOp2tv-Di/view
Smt_Meera_Bhanja_vs_Smt_Nirmala_Kumari_Choudhury_on_16_November_1995,1995,http://indiankanoon.org/doc/139654/,https://drive.google.com/file/d/1eVrkOmZ3silP1qlj0GcmKIc_0yVfTi6G/view
Smt_Sarla_Mudgal_President_Kalyani_vs_Union_Of_India_Ors_on_10_May_1995,1995,http://indiankanoon.org/doc/733037/,https://drive.google.com/file/d/1n-X9MKipYBL8y1A9ZOuVbdZu7kngmvrO/view
State_Of_Bihar_vs_Dhirendra_Kumar_Ors_on_27_April_1995,1995,http://indiankanoon.org/doc/896769/,https://drive.google.com/file/d/1dNla1m3yqO1DKc5M7UlG6ZncX6a9YQDH/view
State_Of_Gujarat_Etc_Etc_vs_Daya_Shamji_Bhai_Etc_Etc_on_25_August_1995,1995,http://indiankanoon.org/doc/1549211/,https://drive.google.com/file/d/1T_HCzgWCtci9zSBWT5VSPJ1tHxq2zndr/view
State_Of_Himachal_Pradesh_Ors_Etc_vs_Ganesh_Wood_Products_Ors_Etc_on_11_September_1995,1995,http://indiankanoon.org/doc/1149168/,https://drive.google.com/file/d/1DfqKJHrhCWFev4g7j0NYjFixDMyes5Lb/view
State_Of_Maharashtra_vs_Digambar_on_12_May_1995,1995,http://indiankanoon.org/doc/607622/,https://drive.google.com/file/d/1T88_XBFpXlbA-0YINKdirMV04R0ZwNmU/view
State_Of_Punjab_And_Ors_vs_Dev_Dutt_Kaushal_Etc_Etc_on_28_August_1995,1995,http://indiankanoon.org/doc/1093797/,https://drive.google.com/file/d/1k7BL8ILvipolCODzBPMeqFgQXGGAZXFf/view
State_Of_Punjab_Anr_vs_Shri_Satinder_Bir_Singh_on_22_February_1995,1995,http://indiankanoon.org/doc/594402/,https://drive.google.com/file/d/1VIglIjfnjUsmIpF80R1KQVzD8vQTdJt6/view
State_Of_Rajasthan_vs_Padmavati_Devi_Smt_Dead_By_Lrs_And_on_6_April_1995,1995,http://indiankanoon.org/doc/1817959/,https://drive.google.com/file/d/1LS73dMHlPodNwj03sziJ6_KxyLxUrkn1/view
State_Of_Tamil_Nadu_Anr_Etc_vs_Mahalakshmi_Ammal_Ors_Etc_on_16_November_1995,1995,http://indiankanoon.org/doc/546084/,https://drive.google.com/file/d/1Wm-KTwcABRnzTG65APZjBleSi0k7JCrc/view
State_Of_Tamil_Nadu_Ors_Etc_vs_L_Krishn_N_Ors_Etc_on_1_November_1995,1995,http://indiankanoon.org/doc/488907/,https://drive.google.com/file/d/1Q3mVQ81K8OzV9dh6yuz2oRbw3GrzJieM/view
State_Of_Tamil_Nadu_vs_M_P_P_Kavery_Chetty_on_19_January_1995,1995,http://indiankanoon.org/doc/263543/,https://drive.google.com/file/d/1LAiQRPQg-1iIKWVEwAvM84RaZm7CKvQa/view
State_Of_U_P_Ors_Etc_vs_Pradhan_Sangh_Kshettra_Samiti_Ors_Etc_on_24_March_1995,1995,http://indiankanoon.org/doc/74158/,https://drive.google.com/file/d/1jsl5lBs27nSmEHKHu-Xci-AcF8G5Daua/view
Surjit_Singh_Ors_Etc_Etc_vs_Harbans_Singh_Ors_Etc_Etc_on_6_September_1995,1995,http://indiankanoon.org/doc/839650/,https://drive.google.com/file/d/1tYzr59tDUXIzQR2ZVCMM9IQtpUL8V96Z/view
Tata_Press_Limited_vs_Mahanagar_Telephone_Nigam_Limited_on_3_August_1995,1995,http://indiankanoon.org/doc/752455/,https://drive.google.com/file/d/1f9RdmrGCczgU2IVSdG2HHXWXUIN4Alyf/view
The_Addl_Commissioner_Ofincome_Tax_vs_The_A_L_N_Rao_Charitable_Trust_on_13_October_1995,1995,http://indiankanoon.org/doc/193101/,https://drive.google.com/file/d/1CtksZikvhk8hxa7z_Y9Ixbpnj-AEePkA/view
The_Board_Of_Trustees_For_Theport_Of_vs_Engineers_De_Space_Age_on_7_December_1995,1995,http://indiankanoon.org/doc/1766532/,https://drive.google.com/file/d/1FQ_C6mMXEb2gek2O2ginsxhJRRf12xQX/view
The_Cantonment_Board_Jabalpur_Ors_vs_Sri_S_N_Awasthi_Ors_on_2_November_1995,1995,http://indiankanoon.org/doc/1054659/,https://drive.google.com/file/d/1eXFphKAIikly5npJQgqk2_S3SWvPbE7l/view
The_Chairman_Thiruvalluvar_Transport_vs_The_Consumer_Protection_Council_on_9_February_1995,1995,http://indiankanoon.org/doc/855077/,https://drive.google.com/file/d/1U6Jo-tms8NAIK3DlYM00SC2UEeTdlc5r/view
The_Municipal_Corporation_For_City_Of_vs_Bharat_Forge_Co_Ltd_Ors_on_10_March_1995,1995,http://indiankanoon.org/doc/90876/,https://drive.google.com/file/d/1EkL0jKqrtU-AbICk0a1vIvmpa1ZmBxm2/view
The_Secretary_Ministry_Of_Information_vs_Cricket_Association_Of_Bengal_Anr_on_9_February_1995,1995,http://indiankanoon.org/doc/539407/,https://drive.google.com/file/d/12AnQgSphAAf5hhL3_VyO3mglD1PvllHL/view
The_Secretary_To_Government_Ofmadras_vs_P_R_Sriramulu_Anr_on_22_November_1995,1995,http://indiankanoon.org/doc/1743364/,https://drive.google.com/file/d/1_Z6Dn7vebPdP24HU9ctBBKPUcXbrmsQS/view
The_Special_Officer_Revenue_Kerala_vs_M_R_F_Limited_on_14_December_1995,1995,http://indiankanoon.org/doc/1955436/,https://drive.google.com/file/d/10vXFLgWikMbqeQe9NY7u8Dr9TghpAYq4/view
The_State_Of_Uttar_Pradesh_Anr_vs_Keshav_Prasad_Singh_on_25_July_1995,1995,http://indiankanoon.org/doc/72676/,https://drive.google.com/file/d/1qP4XYolUSvBpY4lO1JFAimDktgLjHq8D/view
U_P_Rashtriya_Chini_Milladhikari_vs_The_State_Of_U_P_Ors_on_2_July_1995,1995,http://indiankanoon.org/doc/1357355/,https://drive.google.com/file/d/1xKaLmtCTFJv4wsUqgN2uSvXhST4OziBC/view
V_M_Shah_vs_The_State_Of_Maharashtra_Anr_K_on_25_August_1995,1995,http://indiankanoon.org/doc/829648/,https://drive.google.com/file/d/14YqNmfaorpq6s8Jq87SQX_Gc9tfurZ30/view
Videsh_Sanchar_Nigam_Ltd_vs_M_V_Kapitan_Kud_Ors_on_10_November_1995,1995,http://indiankanoon.org/doc/1835634/,https://drive.google.com/file/d/1aTTAL-X7f2vr9zSvGy7rhjtYa9Y1wxnB/view
Vidya_Devi_Vidya_Vati_Dead_By_L_Rs_vs_Prem_Prakash_Ors_on_10_May_1995,1995,http://indiankanoon.org/doc/1867043/,https://drive.google.com/file/d/1oC5L7-e9OiGlzto2D5X6H6XLIhUYBTXr/view
Vrindavanibai_Sambhaji_Mane_vs_Ramchandra_Vithal_Ganeshkar_Ors_on_10_July_1995,1995,http://indiankanoon.org/doc/36161546/,https://drive.google.com/file/d/1dJUVIFvclRfJkafu4aX797rqZSwWG57l/view
Ahmedabad_Municipal_Corporation_vs_Nawab_Khan_Gulab_Khan_Ors_on_11_October_1996,1996,http://indiankanoon.org/doc/1352960/,https://drive.google.com/file/d/1rmIBfYQlV_PoD0w1rIEPPkQWVVy4Vw_R/view
Air_India_Statutory_Corporation_vs_United_Labour_Union_Ors_on_6_November_1996,1996,http://indiankanoon.org/doc/784921/,https://drive.google.com/file/d/1h-EIO0f3lCrXRCdKHSyLjIvihAH2c7St/view
Ajay_Krishan_Shinghal_Etc_Etc_vs_Union_Of_India_Ors_on_6_August_1996,1996,http://indiankanoon.org/doc/394218/,https://drive.google.com/file/d/11mhICVY8pMb2FZZ-qwYCWfl1rBnNtMK7/view
Allahabad_Development_Authority_vs_Nasiruzzaman_Ors_on_2_September_1996,1996,http://indiankanoon.org/doc/1921344/,https://drive.google.com/file/d/1yLPy-uFyzAFzMZar0q__IsVueV8D0wef/view
Ansal_Engineering_Projects_Ltd_vs_Tehri_Hydro_Development_Corporation_on_31_July_1996,1996,http://indiankanoon.org/doc/514858/,https://drive.google.com/file/d/1_RxOXcTHUMMlDbEYOIc0D16j89IFZcjo/view
Ashok_Kumar_Singhal_And_Ors_vs_State_Of_M_P_And_Anr_on_19_February_1996,1996,http://indiankanoon.org/doc/300377/,https://drive.google.com/file/d/1rKHDD-bB27vTlMInFxImez6o9DJXWZdp/view
Ashwani_Kumar_Ors_vs_State_Of_Bihar_Ors_on_16_December_1996,1996,http://indiankanoon.org/doc/650618/,https://drive.google.com/file/d/1KGe-HvZwjCWFylhqm5dR0RpR5Chxu3Af/view
Baddula_Lakshmaiah_Others_vs_Sri_Anjaneya_Swami_Temple_Others_on_20_February_1996,1996,http://indiankanoon.org/doc/1855408/,https://drive.google.com/file/d/16asBW5LGh5CUmb2YEfNRBu5MyPlqFOPb/view
Baldev_Singh_Ors_vs_State_Of_Punjab_Through_Collector_on_7_August_1996,1996,http://indiankanoon.org/doc/526024/,https://drive.google.com/file/d/1rps3mQYo1CbS_MovFI67SWu5fcyPTQ0h/view
Bharat_Heavy_Electrical_Limited_Etc_vs_Union_Of_India_And_Others_Etc_on_18_April_1996,1996,http://indiankanoon.org/doc/916375/,https://drive.google.com/file/d/1du6x4C_KOoxikUMgzWVN6fKrJOgi2V7T/view
Central_Bank_Of_India_vs_S_Satyam_Ors_on_31_July_1996,1996,http://indiankanoon.org/doc/309650/,https://drive.google.com/file/d/1GWMT9teUBaKZXwxELyff-0kKkHo9ffA2/view
Central_Bureau_Of_Investigation_vs_Duncans_Agro_Industries_Ltd_Calcutta_on_9_July_1996,1996,http://indiankanoon.org/doc/980208/,https://drive.google.com/file/d/1ct8K265jgrIoqZOIE5N0zHZ4ZssWwaTA/view
Central_Bureau_Of_Investigation_vs_State_Of_Rajasthan_And_Ors_on_8_July_1996,1996,http://indiankanoon.org/doc/775241/,https://drive.google.com/file/d/1z5nVHhD6IyEnOyo1bn10jq_7aYTnfuBu/view
Commissioner_Of_Income_Tax_Gujarat_I_vs_Shri_Arbuda_Mills_Ltd_Ahmedabad_on_23_January_1996,1996,http://indiankanoon.org/doc/1576123/,https://drive.google.com/file/d/1uKVnGpRRpa-_NpsKzT7HETC3zrwrMIgf/view
Commissioner_Of_Income_Tax_Madurai_vs_M_S_T_V_Sundaram_Iyengar_Sons_Ltd_on_11_September_1996,1996,http://indiankanoon.org/doc/1482921/,https://drive.google.com/file/d/1UlDdQ92fOwNST6Y3mbb8NAM_iQiNmRtd/view
Comorin_Match_Industries_Pvt_Ltd_vs_State_Of_Tamil_Nadu_on_16_April_1996,1996,http://indiankanoon.org/doc/276947/,https://drive.google.com/file/d/1v3OKQn28zfloOG9c8H34-jVzulSmMSNt/view
Dr_B_L_Wadehra_vs_Union_Of_India_Ors_on_1_March_1996,1996,http://indiankanoon.org/doc/124028/,https://drive.google.com/file/d/1Fg2Flwhr3DowigrmFD6iXhLGc0b_f-Z5/view
G_Narayan_Rao_vs_The_Land_Acquisition_Officer_on_15_July_1996,1996,http://indiankanoon.org/doc/956214/,https://drive.google.com/file/d/1_noIcGZcxptsPPESwcxDdfNHzgfTyyTx/view
Gangaba1_Gopaldas_Mohata_vs_Fulchand_And_Others_on_19_December_1996,1996,http://indiankanoon.org/doc/1930357/,https://drive.google.com/file/d/19VEsqiFn9ijD9wR0_OjiKAV2W05cwl55/view
Ghantesher_Ghosh_vs_Madan_Mohan_Ghosh_Ors_on_18_September_1996,1996,http://indiankanoon.org/doc/155465/,https://drive.google.com/file/d/1hgBB3Jcwv5o1-1_7-zYKh8ZEER65hO7j/view
Gurbachan_Singh_And_Anr_vs_Shivalak_Rubber_Industries_And_Ors_on_23_February_1996,1996,http://indiankanoon.org/doc/845625/,https://drive.google.com/file/d/10vOxcRFR2MrkM-UNIpEbj54tTjyyQ0au/view
Gursharan_Singh_Ors_Etc_Etc_vs_New_Delhi_Municipal_Committee_Ors_on_2_February_1996,1996,http://indiankanoon.org/doc/1043630/,https://drive.google.com/file/d/1JBnildullR44-kiAoNvaXVbhuDUbryFy/view
Harish_Kumar_Anr_vs_State_Of_M_P_on_9_July_1996,1996,http://indiankanoon.org/doc/1323314/,https://drive.google.com/file/d/1odfQ4vmKpc5u1pvMKu59D9izJXnpmhKf/view
Hookiyar_Singh_Etc_Etc_vs_Special_Land_Acquisition_on_14_March_1996,1996,http://indiankanoon.org/doc/1160933/,https://drive.google.com/file/d/1uNEc2bk3pTGIbpYTvasR4YKfnE4IRDJa/view
Inder_Singh_Anr_vs_The_Financial_Commissioner_Punjab_on_10_October_1996,1996,http://indiankanoon.org/doc/165933/,https://drive.google.com/file/d/1VQ19Dbym7I9f8oCQlw0dyc_fQqnsUN9q/view
Indian_Council_For_Enviro_Legal_Action_vs_Union_Of_India_And_Ors_Etc_on_13_February_1996,1996,http://indiankanoon.org/doc/1818014/,https://drive.google.com/file/d/1QwBOx_qmpvoF_SfDKGJO9P2D6QvDMH16/view
Itc_Bhadrachalam_Paperborads_Anr_vs_Mandal_Revenue_Officer_Andhrapradesh_on_9_September_1996,1996,http://indiankanoon.org/doc/1651733/,https://drive.google.com/file/d/1qbRV6SV01GqS3ECD3R8uW7Dc8PT0Zg-y/view
Keshub_Mahindra_vs_State_Of_M_P_on_13_September_1996,1996,http://indiankanoon.org/doc/1810324/,https://drive.google.com/file/d/1DJgHHJLw3p8EmEsv0NV2wNum5u_eZjuW/view
Kirtikant_D_Vadodaria_vs_State_Of_Gujarat_Anr_on_26_April_1996,1996,http://indiankanoon.org/doc/1388011/,https://drive.google.com/file/d/1I4RwjzkzoiKAUqmZ-_Sedfyd5o-H8xvG/view
Krishnan_And_Anr_vs_State_Of_Kerala_on_2_September_1996,1996,http://indiankanoon.org/doc/1897714/,https://drive.google.com/file/d/16H6qrTX8mN7_qT4G5Cfzj_KOCCGUTDWr/view
Krishnan_Kakkantn_vs_Government_Of_Kerala_And_Ors_on_11_October_1996,1996,http://indiankanoon.org/doc/79972/,https://drive.google.com/file/d/1JlZ9N3YEPhuptBLUgCAHrcPrA304fvik/view
Kumar_Jagdish_Chandra_Sinha_Dead_vs_Commissioner_Of_Income_Tax_West_on_23_April_1996,1996,http://indiankanoon.org/doc/320920/,https://drive.google.com/file/d/1q1LPWqbFM27SFjyAKGg-DSX93pw2i12g/view
Laxmikant_Ors_vs_Satyawan_Ors_on_19_March_1996,1996,http://indiankanoon.org/doc/1782785/,https://drive.google.com/file/d/1HjiO0x8ELfnwsADATci39QxFkaddTvHH/view
M_C_Mehta_vs_Kamal_Nath_Ors_on_13_December_1996,1996,http://indiankanoon.org/doc/1514672/,https://drive.google.com/file/d/1wHFLuFASWHKlw0YZBZ6dCN0A0uv1UF28/view
M_C_Mehta_vs_Union_Of_India_Ors_on_30_December_1996,1996,http://indiankanoon.org/doc/1964392/,https://drive.google.com/file/d/1BTKI5EIEMhiN1JVRBowCdhKV1L9zf0xJ/view
M_S_Aliji_Momonji_Co_vs_Lalji_Mavji_Ors_on_12_July_1996,1996,http://indiankanoon.org/doc/907884/,https://drive.google.com/file/d/13-QcwaWTjoZL8Oh85lT4sgbayvWUIrpp/view
M_S_P_R_Deb_And_Associates_vs_Sunanda_Roy_on_1_March_1996,1996,http://indiankanoon.org/doc/73251/,https://drive.google.com/file/d/1BMUXQTCUu2OyCwJAyKsrraLMiqBiCAHZ/view
Madhu_Kishwar_Ors_Etc_vs_State_Of_Bihar_Ors_on_17_April_1996,1996,http://indiankanoon.org/doc/450953/,https://drive.google.com/file/d/1n9zYB9AiG7YLQc9QrauKHB-Rwt_ncskP/view
Mafatlal_Industries_Ltd_And_Ors_vs_Union_Of_India_Uoi_And_Ors_on_19_December_1996,1996,http://indiankanoon.org/doc/156242701/,https://drive.google.com/file/d/14i4QzgMgpkWxehPZNOWuXNjNegspoVTO/view
Major_Sing_vs_Rattan_Singh_Dead_By_L_Rs_Ors_on_10_December_1996,1996,http://indiankanoon.org/doc/1109695/,https://drive.google.com/file/d/1C-zLWGwzBlAJRSBgywikB8vZ6SZ_BH-X/view
Miheer_H_Mafatlal_vs_Mafatlal_Industries_Ltd_on_11_September_1996,1996,http://indiankanoon.org/doc/1687638/,https://drive.google.com/file/d/1mR2SjhcgQDIQ81V1oa-rJqGe5WVHSOP7/view
Mosammat_Bibi_Sayeeda_Ors_Etc_vs_The_State_Of_Bihar_Ors_Etc_on_25_April_1996,1996,http://indiankanoon.org/doc/1008190/,https://drive.google.com/file/d/1soIakSe_gV2fjm237_tD0XbwuUoSn7NL/view
Mrs_Meenal_Eknath_Kshirsagar_vs_M_S_Traders_Agencies_Anr_on_11_July_1996,1996,http://indiankanoon.org/doc/189515/,https://drive.google.com/file/d/1QUTjwIT6OxHgEf4-cxIDaBU8JKbpDALW/view
Murari_Ors_vs_Union_Of_India_Ors_on_1_November_1996,1996,http://indiankanoon.org/doc/1809461/,https://drive.google.com/file/d/1SApso1JKNsvn6txQs3UZPjKwFec_PHHQ/view
N_R_Dongre_And_Ors_vs_Whirlpool_Corporation_And_Anr_on_30_August_1996,1996,http://indiankanoon.org/doc/1732339/,https://drive.google.com/file/d/1AkFC8fqKwEt-_SOooCczZhNtrmlZB7iU/view
Naramadaben_Maganlal_Thakker_vs_Pranjivandas_Maganlal_Thakker_Ors_on_10_September_1996,1996,http://indiankanoon.org/doc/1593210/,https://drive.google.com/file/d/1QTJ2Uw4BnZDo3VDp3hybqlJ2QhWEQu2Y/view
Narashimaha_Murthy_vs_Smt_Susheelabai_Ors_on_17_April_1996,1996,http://indiankanoon.org/doc/211216/,https://drive.google.com/file/d/1cbW7XHFacPTRMX4LH0m4vWbBdJhmvbfH/view
Nathuni_Yadav_And_Ors_vs_State_Of_Bihar_And_Anr_on_20_December_1996,1996,http://indiankanoon.org/doc/1928406/,https://drive.google.com/file/d/1-UwQObHvqFBSJTUBzJjkRtV6TGcdLqLo/view
New_Delhi_Municipal_Committee_vs_State_Of_Punjab_Etc_Etc_on_19_December_1996,1996,http://indiankanoon.org/doc/1367950/,https://drive.google.com/file/d/11NTR7ULydB98h_WC8CGgeEI3DJ17gra9/view
New_Delhi_Municipal_Corporation_Etc_vs_State_Of_Punjab_Etc_Etc_on_19_December_1996,1996,http://indiankanoon.org/doc/50919315/,https://drive.google.com/file/d/16-i3Pe6LHXSNeFYo-9g8u4LGqzs6x2XT/view
P_Kannadasan_Etc_Etc_vs_State_Of_Tamil_Nadu_Ors_Etc_Etc_on_26_July_1996,1996,http://indiankanoon.org/doc/1987491/,https://drive.google.com/file/d/1UYSKEj6tdax1nMlcNlJsVb-2G60s7XKf/view
P_Rajan_Anr_vs_The_Kerala_State_Electricity_Board_Anr_on_25_October_1996,1996,http://indiankanoon.org/doc/751737/,https://drive.google.com/file/d/1Qwwfe3qugRav30dIeSPWdZ0e8Sjg-AYB/view
P_S_Rajya_vs_The_State_Of_Bihar_on_9_May_1996,1996,http://indiankanoon.org/doc/311448/,https://drive.google.com/file/d/1Ah2-lUZoc12GZulk_tRleHXbQObT3A9N/view
People_S_Union_Of_Civil_Liberties_vs_Union_Of_India_Uoi_And_Anr_on_18_December_1996,1996,http://indiankanoon.org/doc/31276692/,https://drive.google.com/file/d/1oLoNMxwJyPFExtjUmR4dYUBS4ZgjEI1z/view
People`S_Union_For_Civilliberties_vs_The_Union_Of_India_And_Another_on_18_December_1996,1996,http://indiankanoon.org/doc/973841/,https://drive.google.com/file/d/1ynOeXNBrNNX0tj2lZnmn1ybbJUoxXVJz/view
Poonam_Verma_vs_Ashwin_Patel_Ors_on_10_May_1996,1996,http://indiankanoon.org/doc/611474/,https://drive.google.com/file/d/1mujihyWQykEDA7ZGaB2RklbxtvQVo3NN/view
Pradesh_Pong_Bandh_Visthapitsamiti_vs_Union_Of_India_Ors_on_26_July_1996,1996,http://indiankanoon.org/doc/1150493/,https://drive.google.com/file/d/1TAACWcGVrhQNcSt2MA9_h5WLSdLuAWuE/view
Pratap_And_Anr_vs_The_State_Of_Rajasthanand_Ors_on_27_February_1996,1996,http://indiankanoon.org/doc/1883818/,https://drive.google.com/file/d/1eVeJJWvn5b9QhN-HmT6iZNhCNWuN58pV/view
Pratap_And_Ors_vs_State_Of_Rajasthan_And_Ors_on_27_February_1996,1996,http://indiankanoon.org/doc/63447541/,https://drive.google.com/file/d/1hmI6WFZaZ02Y0A6Hx1XMPHpu_qaYHOjb/view
Ratan_Kumar_Tandon_Ors_vs_State_Of_Uttar_Pradesh_on_1_August_1996,1996,http://indiankanoon.org/doc/774914/,https://drive.google.com/file/d/1J5nuDtoshE3GgZlkcU_99BClUxX7fK7c/view
Rehmat_vs_The_State_Haryana_on_3_September_1996,1996,http://indiankanoon.org/doc/867807/,https://drive.google.com/file/d/1q-TL4MKOyqljHCpg5Lzo1mhLXGwxmg7w/view
Rita_Markandey_vs_Surjit_Singh_Arora_on_27_September_1996,1996,http://indiankanoon.org/doc/1238854/,https://drive.google.com/file/d/14ZoYD8qs2IQAkeB0Fv4mAGkPcC65BuGO/view
S_Gopal_Reddy_vs_State_Of_Andhra_Pradesh_on_11_July_1996,1996,http://indiankanoon.org/doc/1213429/,https://drive.google.com/file/d/1YxlNSncuNNvSQg-r5f7VBEXEuFhkwBgG/view
S_Jagannath_vs_Union_Of_India_Ors_on_11_December_1996,1996,http://indiankanoon.org/doc/507684/,https://drive.google.com/file/d/1B1ae1aVj95I2_sahs8ZLYOZVdI0Acl6U/view
Sankalchan_Jaychandbhai_Patel_And_Ors_vs_Vithalbhai_Jaychandbhai_Patel_And_Ors_on_13_September_1996,1996,http://indiankanoon.org/doc/1169886/,https://drive.google.com/file/d/1k2_rGOMN7z90RgPvWPSzl-0fdPmHTMWV/view
Sarvinder_Singh_vs_Dalip_Singh_Ors_on_2_August_1996,1996,http://indiankanoon.org/doc/126889/,https://drive.google.com/file/d/1I-tht674gGhUTSc03Evpnl-QOKFGT8jZ/view
Sh_Jag_Mohan_Chawla_Anr_vs_Dera_Radha_Swami_Satsang_Ors_on_7_May_1996,1996,http://indiankanoon.org/doc/734813/,https://drive.google.com/file/d/1O5sJmCtErjyFMuxodLa6jlJjG63ApPIc/view
Shri_A_S_Narayana_Deekshitulu_vs_State_Of_Andhra_Pradesh_Ors_on_19_March_1996,1996,http://indiankanoon.org/doc/49052391/,https://drive.google.com/file/d/1Syj-l1pTVW6JH4xnVvZqaEY9LOk-ydno/view
Shri_Bhagwan_Dass_Sood_vs_State_Of_Himachal_Pradesh_And_Others_on_25_October_1996,1996,http://indiankanoon.org/doc/327679/,https://drive.google.com/file/d/1tODUbCScJDFkeB-gpW15UoEg5qL5Hmhh/view
Shri_Chandragauda_Ramgonda_Patil_Anr_vs_The_State_Of_Maharashtra_Ors_on_2_September_1996,1996,http://indiankanoon.org/doc/209256/,https://drive.google.com/file/d/1DjBcZtctbrSInlvqTsJuclzoW3GAUp_E/view
Shri_Ritesh_R_Sah_vs_Dr_Y_L_Yamul_Ors_on_15_February_1996,1996,http://indiankanoon.org/doc/762690/,https://drive.google.com/file/d/1a-EGR2eF1hoeXhUazKod-Zn9KrZ-TdvL/view
Shyam_Sunder_Agarwal_Co_vs_Union_Of_India_on_9_January_1996,1996,http://indiankanoon.org/doc/1177203/,https://drive.google.com/file/d/1dr6kkeWaSsUm6JNt0T8EXwaGocQ8QmM0/view
Sk_Sattar_Sk_Mohd_Choudhari_vs_Gundappa_Amabadas_Bukate_on_11_October_1996,1996,http://indiankanoon.org/doc/529036/,https://drive.google.com/file/d/1CtY4SAYa1HkPIjP1sW9Z_fC12US1-Qlw/view
Smt_Ambey_Devi_vs_State_Of_Bihar_Anr_on_12_March_1996,1996,http://indiankanoon.org/doc/535603/,https://drive.google.com/file/d/1lUjg7OGm_3hoYeDAY4N_wjvSgheb65hA/view
Smt_Basavva_Ors_Etc_vs_The_Spl_Land_Acquisition_Officer_Ors_on_15_March_1996,1996,http://indiankanoon.org/doc/1920342/,https://drive.google.com/file/d/1Eqivpsl8_dSpzDwWXbEg07SRjeVkGwyj/view
Smt_Parayankandiyal_vs_K_Devi_Ors_on_26_April_1996,1996,http://indiankanoon.org/doc/391843/,https://drive.google.com/file/d/1K9Ioe40XzWRC8bGzbVh0131PZ-QFLjrC/view
Smt_Rashmi_Kumar_vs_Mahesh_Kumar_Bhada_on_18_December_1996,1996,http://indiankanoon.org/doc/444736/,https://drive.google.com/file/d/1xim2U15XXn77w0ZmxUZ5SA2ZusHjLueh/view
Smt_Sawarni_vs_Smt_Inder_Kaur_And_Others_on_23_August_1996,1996,http://indiankanoon.org/doc/920180/,https://drive.google.com/file/d/1e5p3bzRiExPLX5jztsK0Deq3RXHeJJor/view
State_Bank_Of_Patiala_Ors_vs_S_K_Sharma_on_27_March_1996,1996,http://indiankanoon.org/doc/1865791/,https://drive.google.com/file/d/1L6HmimhZYcuCOHU9ZFQr5PfT6IXJn8zN/view
State_Of_Andhra_Pradesh_And_Ors_Etc_vs_Mcdowell_Co_And_Ors_Etc_on_21_March_1996,1996,http://indiankanoon.org/doc/1732220/,https://drive.google.com/file/d/1jH9c5R8Rt9srcWb8y5aXPv12yIVAsua2/view
State_Of_Bihar_vs_Ratan_Lal_Sabu_Vs_Etc_on_8_August_1996,1996,http://indiankanoon.org/doc/1110842/,https://drive.google.com/file/d/1N29JfBUXjStCMqXsW5R7CVNRAjljPdl2/view
State_Of_Himachal_Pradesh_vs_Shri_Keshav_Ram_And_Ors_on_8_October_1996,1996,http://indiankanoon.org/doc/981657/,https://drive.google.com/file/d/1SgC87dcAjuINlSYN5u_R5YIt5f_rTTxk/view
