source,target,weight
1010490,4186378,1
1010490,22595973,1
1010490,727860,1
1010490,51164527,1
1010490,1003813,1
1010490,1273982,1
1010490,416820,1
1010490,967463,1
1010490,12704,1
1010490,390920,1
1010490,1645982,1
1157189,935769,1
1157189,1378441,1
1157189,493243,1
1157189,367586,1
1157189,981147,1
1157189,43023,1
1157189,1880952,1
1157189,1142233,1
1157189,1256541,1
1157189,1466885,1
1157189,554839,1
1157189,973363,1
1157189,1321505,1
1157189,293896,1
1157189,47745746,1
1157189,500379,1
1157189,167573904,1
1157189,91115455,1
1157189,192162542,1
1157189,117969441,1
1157189,64103146,1
1157189,3626362,1
1157189,177358590,1
1157189,140328989,1
1157189,109841144,1
1157189,51188759,1
1157189,1857950,1
1157189,154519,1
1157189,981675,1
1157189,1738814,1
1157189,1376184,1
1157189,626103,1
1157189,1106012,1
1157189,1570927,1
1157189,310761,1
1157189,1780845,1
1157189,1256023,1
1157189,1418464,1
1157189,1589950,1
1157189,185363,1
1157189,746513,1
1157189,1080978,1
1157189,989665,1
1157189,1814464,1
1157189,678364,1
1157189,1905739,1
1157189,693426,1
1157189,759209,1
1157189,334293,1
1157189,424874,1
1157189,725224,1
1157189,31217,1
1157189,1022486,1
1157189,1415534,1
1157189,63501,1
1157189,142278,1
1157189,1955064,1
1157189,1068433,1
1157189,452505,1
1157189,1376794,1
1157189,6550002,1
1157189,133350826,1
1157189,780861,1
1157189,1150040,1
1157189,1669932,1
1157189,203293,1
1157189,206658,1
1157189,1306271,1
1157189,427855,1
1157189,1338307,1
1157189,1173610,1
1157189,136460171,1
1157189,212098,1
1157189,1569253,1
1157189,1218090,1
1157189,40472258,1
1157189,84767110,1
1157189,772605,1
1157189,33396,1
1157189,1475436,1
1157189,835880,1
1157189,950735,1
1157189,122708,1
1157189,283660,1
1157189,1275963,1
1157189,1056316,1
1157189,295741,1
1157189,4354,1
1157189,184660633,1
1157189,1949862,1
1157189,115607,1
1157189,1063853,1
1157189,1249510,1
1157189,1385734,1
1157189,1683667,1
1157189,1160023,1
1157189,186223802,1
891756,981147,1
891756,133350826,1
891756,1955064,1
891756,500379,1
891756,1068433,1
891756,452505,1
891756,1376794,1
891756,6550002,1
891756,1738814,1
891756,780861,1
891756,607947,1
891756,185363,1
891756,746513,1
891756,1080978,1
891756,1150040,1
891756,310761,1
891756,1376184,1
891756,1669932,1
891756,31217,1
891756,1570927,1
891756,203293,1
891756,206658,1
891756,678364,1
891756,63501,1
891756,1306271,1
891756,1378441,1
891756,935769,1
891756,367586,1
891756,427855,1
891756,1052228,1
891756,1256023,1
891756,1338307,1
891756,1173610,1
891756,142278,1
891756,47745746,1
891756,568069,1
891756,493243,1
891756,136460171,1
891756,66967936,1
891756,43023,1
891756,1334665,1
891756,212098,1
891756,1857950,1
891756,1142233,1
891756,1569253,1
891756,1218090,1
891756,40472258,1
891756,84767110,1
891756,772605,1
891756,1880952,1
891756,1056316,1
891756,194827648,1
891756,626103,1
891756,1256541,1
891756,1466885,1
891756,33396,1
891756,554839,1
891756,973363,1
891756,1475436,1
891756,835880,1
891756,1780845,1
891756,950735,1
891756,122708,1
891756,283660,1
891756,1275963,1
891756,1589950,1
891756,295741,1
891756,1905739,1
891756,4354,1
891756,334293,1
891756,184660633,1
891756,1949862,1
891756,115607,1
891756,1063853,1
891756,1249510,1
891756,759209,1
891756,30901675,1
891756,54424454,1
891756,154519,1
891756,1385734,1
891756,981675,1
891756,1683667,1
891756,542185,1
891756,186223802,1
568069,75759511,1
568069,1712542,1
568069,1331149,1
568069,132188388,1
568069,74655444,1
568069,153623833,1
568069,611928,1
568069,40714990,1
568069,1029264,1
568069,164445148,1
568069,1932635,1
568069,27532321,1
568069,1510323,1
568069,785258,1
568069,1514049,1
568069,1656576,1
568069,808713,1
568069,1959866,1
568069,1450722,1
568069,1740954,1
568069,865224,1
1431488,160862327,1
1431488,93056159,1
1431488,981147,1
1431488,121277920,1
1431488,142699739,1
1431488,49649158,1
1431488,2238925,1
1431488,71860187,1
1431488,1425329,1
1431488,651105,1
1431488,152991323,1
1425329,651105,1
1425329,93056159,1
1425329,237570,1
1425329,1932091,1
1425329,1645178,1
1425329,795066,1
1425329,334293,1
1425329,1266379,1
1425329,424874,1
1425329,204111,1
1425329,608874,1
1425329,1065786,1
1425329,153279772,1
1425329,1993798,1
1425329,1011888,1
1425329,758240,1
1425329,1976177,1
1425329,294359,1
1425329,45301,1
1425329,1126318,1
1425329,75703920,1
1425329,127667,1
1425329,736782,1
1425329,171398,1
1425329,1003813,1
1425329,278412,1
1425329,118883750,1
1425329,736534,1
1425329,409932,1
1425329,74910796,1
1425329,1504127,1
1425329,7832,1
1425329,393016,1
1425329,158161760,1
1425329,49906339,1
1425329,206984,1
1425329,168023,1
1425329,1270258,1
551145,191265324,1
551145,1366956,1
551145,166015046,1
551145,19954081,1
551145,698518,1
551145,427855,1
551145,659022,1
551145,143567568,1
551145,322427,1
551145,1358798,1
551145,789969,1
1750208,1712542,1
1750208,1250882,1
1750208,427855,1
1750208,1334665,1
1750208,204111,1
1750208,422172,1
1750208,976268,1
948743,785258,1
948743,354224,1
948743,24626380,1
948743,108209556,1
948743,981147,1
948743,104271647,1
948743,22009878,1
948743,1779621,1
948743,1735861,1
948743,47623,1
948743,136460171,1
948743,1218090,1
948743,70678966,1
948743,973363,1
948743,1880952,1
948743,626103,1
948743,41868,1
948743,139381280,1
948743,1248239,1
948743,45725351,1
948743,170300912,1
948743,171046904,1
948743,102604856,1
948743,121139562,1
948743,101927305,1
948743,23269342,1
948743,195651841,1
948743,1211891,1
948743,198804014,1
948743,56214324,1
948743,183229968,1
948743,1954356,1
948743,568069,1
948743,75759511,1
948743,1157189,1
948743,133350826,1
948743,176853484,1
948743,905940,1
948743,598144,1
948743,674146,1
948743,1838225,1
948743,358020,1
948743,1514049,1
948743,1869738,1
948743,1958843,1
948743,588489,1
948743,1142233,1
948743,1431979,1
948743,1995256,1
990120,685111,1
990120,1235465,1
990120,895395,1
990120,1246069,1
990120,1857595,1
990120,1202482,1
990120,1754067,1
990120,654130,1
990120,1448472,1
990120,1626651,1
22929,1953529,1
22929,1450343,1
22929,1673132,1
22929,884542,1
22929,63662,1
22929,1025384,1
22929,1463645,1
22929,1385485,1
22929,1456410,1
22929,1636250,1
22929,177799,1
22929,1575831,1
22929,425913,1
22929,1221972,1
760665,4890801,1
760665,7832,1
760665,33002471,1
760665,86478939,1
760665,31609,1
760665,96233867,1
760665,174102,1
1441920,161831507,1
1441920,4890801,1
1441920,86478939,1
1441920,194236441,1
1441920,1832764,1
1441920,163218614,1
1441920,31609,1
1441920,1224074,1
1441920,1573447,1
1441920,1052228,1
1441920,1171700,1
1441920,72075529,1
1441920,192138551,1
1441920,64433281,1
1441920,714093,1
1441920,420705,1
1441920,1737370,1
1441920,1265271,1
1441920,1286256,1
1441920,1656413,1
1441920,580886,1
1441920,373863,1
1441920,151577964,1
1441920,7832,1
1441920,129969018,1
1441920,49230214,1
1441920,91674014,1
1441920,738672,1
1441920,1834730,1
1441920,157078221,1
1441920,408657,1
1441920,1316434,1
1441920,2546,1
1441920,1872651,1
1441920,27140473,1
1441920,137639,1
45058000,86478939,1
45058000,194236441,1
45058000,1832764,1
45058000,163218614,1
45058000,31609,1
45058000,1224074,1
45058000,1573447,1
45058000,1052228,1
45058000,1171700,1
45058000,72075529,1
45058000,192138551,1
45058000,64433281,1
45058000,714093,1
45058000,420705,1
45058000,1737370,1
45058000,1265271,1
45058000,1286256,1
45058000,1656413,1
45058000,580886,1
45058000,373863,1
45058000,7832,1
45058000,161831507,1
45058000,129332,1
45058000,129969018,1
45058000,91674014,1
45058000,955768,1
45058000,738672,1
45058000,1834730,1
45058000,157078221,1
45058000,408657,1
45058000,1316434,1
45058000,2546,1
45058000,1141710,1
45058000,137639,1
45058000,1872651,1
45058000,331372,1
161666,4015076,1
161666,1580975,1
161666,210155,1
161666,93056159,1
161666,171044432,1
161666,786824,1
161666,177922575,1
161666,50522042,1
161666,860592,1
161666,476269,1
161666,935769,1
161666,1282987,1
161666,367586,1
161666,211089,1
161666,1142233,1
161666,1218090,1
161666,631708,1
161666,1858991,1
161666,265235,1
161666,421731,1
161666,1983234,1
161666,555882,1
161666,1975922,1
161666,1791268,1
161666,352126,1
161666,818841,1
161666,144135,1
161666,1649954,1
161666,1800831,1
161666,255331,1
161666,574894,1
161666,149321,1
161666,93885,1
161666,25582677,1
161666,161831507,1
161666,1712542,1
161666,4354,1
161666,1905739,1
161666,685234,1
161666,71803148,1
161666,83711893,1
161666,1888152,1
161666,1687408,1
161666,67960310,1
161666,762902,1
161666,1964375,1
161666,1329698,1
161666,154519,1
161666,630748,1
161666,11374938,1
161666,142938012,1
93885,125804048,1
93885,33547277,1
93885,1452355,1
93885,367586,1
93885,935769,1
93885,631708,1
93885,1218090,1
93885,981147,1
93885,283660,1
93885,1256541,1
93885,293896,1
93885,1307370,1
93885,149321,1
93885,121190,1
93885,1217564,1
93885,28157911,1
93885,554839,1
93885,1466885,1
93885,1247440,1
93885,76375,1
93885,1857950,1
93885,959860,1
93885,1318432,1
93885,691208,1
93885,79085667,1
93885,130917717,1
93885,116239923,1
93885,95766602,1
93885,157856607,1
93885,173578145,1
93885,103222339,1
93885,41334761,1
93885,139986534,1
93885,133642211,1
93885,161774089,1
93885,116403559,1
93885,772605,1
93885,86224,1
93885,685234,1
93885,77052,1
93885,84767110,1
93885,581566,1
93885,1378441,1
93885,1142233,1
93885,212098,1
93885,973363,1
93885,733617,1
93885,41868,1
93885,785258,1
93885,77525086,1
180824534,47623,1
180824534,981147,1
180824534,1270113,1
180824534,1674593,1
180824534,1888152,1
180824534,1483878,1
180824534,841497,1
180824534,1723820,1
180824534,1008845,1
180824534,1634786,1
180824534,53979777,1
180824534,237570,1
626262,1674593,1
626262,47623,1
626262,981147,1
626262,1270113,1
626262,27622490,1
626262,1888152,1
626262,1483878,1
626262,841497,1
626262,1723820,1
626262,1008845,1
626262,1634786,1
626262,53979777,1
626262,237570,1
284967,427855,1
284967,74910796,1
1291316,1920625,1
1291316,1573122,1
1291316,74529,1
1291316,433847,1
1291316,981147,1
1291316,471187,1
1291316,1659104,1
1291316,560327,1
1291316,817828,1
1291316,1232505,1
1291316,1266379,1
1291316,730559,1
1291316,1683423,1
1291316,947197,1
1291316,503758,1
1291316,1566447,1
1291316,774360,1
1291316,1112282,1
1291316,506242,1
1291316,350457,1
1291316,1350547,1
1291316,121190,1
1291316,1536406,1
1291316,762155,1
1291316,185299382,1
1291316,105214992,1
1291316,134903135,1
1291316,1168858,1
1291316,651105,1
1291316,424874,1
1291316,608874,1
1291316,1604031,1
1291316,320997,1
1291316,93056159,1
1291316,795066,1
1291316,789969,1
1291316,1629177,1
1291316,1519712,1
1291316,239161,1
1291316,1773770,1
1291316,284932,1
1291316,139186887,1
1291316,8730964,1
1291316,208970,1
1291316,124069949,1
1291316,860592,1
1291316,667558,1
1291316,725224,1
1291316,656658,1
1291316,237570,1
1291316,334293,1
1291316,935769,1
1291316,194442572,1
1291316,4377279,1
1291316,1218090,1
1291316,20949680,1
1291316,626103,1
1291316,134715,1
1291316,1406924,1
1291316,671198,1
1291316,193529227,1
1291316,1773635,1
1291316,1270258,1
1291316,1921704,1
1291316,77052,1
1291316,882976,1
1291316,1645178,1
1629177,163057486,1
1629177,93056159,1
1629177,10138746,1
1629177,121997586,1
1629177,471187,1
1629177,46303661,1
1629177,153279772,1
1629177,22473630,1
1629177,138887117,1
1629177,1645178,1
1629177,53542994,1
1629177,137821641,1
1629177,65287731,1
1629177,11510073,1
1629177,85492699,1
1629177,63501738,1
1629177,41979714,1
1629177,39502255,1
1629177,651105,1
1629177,43772514,1
1629177,40877477,1
1629177,196339575,1
1629177,34219828,1
1629177,171398,1
1629177,127667,1
1629177,882976,1
1629177,424874,1
1629177,129934088,1
1629177,176529644,1
1629177,63026120,1
1629177,928482,1
1629177,988436,1
1629177,795066,1
1629177,158148,1
1629177,768381,1
1629177,608874,1
1629177,560327,1
1629177,433847,1
1629177,1266379,1
1629177,114104,1
1629177,212098,1
1629177,1719283,1
1629177,237570,1
1629177,768449,1
1629177,204111,1
1349137,320017,1
1349137,1735861,1
1349137,180712354,1
1349137,1011888,1
1349137,1639467,1
1349137,757933,1
1349137,34062,1
1349137,1662686,1
1349137,1342309,1
1349137,70419,1
12575,789969,1
12575,694023,1
12575,981147,1
12575,711469,1
12575,191265324,1
12575,935769,1
12575,1750663,1
12575,880405,1
12575,1733135,1
12575,339978,1
12575,1954990,1
12575,1406924,1
12575,258019,1
12575,635617,1
12575,932931,1
1930596,133350826,1
1930596,14837928,1
1930596,981147,1
1930596,165690011,1
1930596,186223802,1
1930596,163115113,1
1930596,71814287,1
1930596,500379,1
1930596,678364,1
1930596,136693,1
1930596,31217,1
1930596,310761,1
1930596,63501,1
1930596,65589012,1
1930596,759209,1
1930596,485232,1
1588945,409538,1
1588945,500307,1
1588945,1317393,1
1588945,905940,1
1588945,103447,1
120991,433847,1
120991,427855,1
1886356,191265324,1
1886356,20694292,1
1886356,789969,1
1886356,1358798,1
1886356,79777634,1
1886356,119549131,1
1886356,166015046,1
1886356,160380343,1
1886356,193225885,1
1886356,73670430,1
1886356,45069174,1
1886356,184689967,1
1886356,151229589,1
1886356,182682718,1
1886356,90545,1
1886356,1926847,1
1886356,1512527,1
1886356,1003813,1
1886356,1812864,1
1886356,1869901,1
1886356,174457799,1
1886356,1030770,1
1886356,22168049,1
1886356,32869297,1
1886356,1787753,1
1520974,161831507,1
1520974,1934862,1
1520974,1456610,1
1520974,34362364,1
902660,1569253,1
902660,999134,1
902660,1560742,1
902660,763672,1
902660,1258372,1
902660,445276,1
902660,952560,1
902660,37788,1
37282232,1864509,1
37282232,1211891,1
37282232,1325025,1
37282232,981147,1
37282232,1049900,1
37282232,756572,1
37282232,161831507,1
37282232,1471991,1
37282232,1080613,1
1725486,1953529,1
1725486,357596,1
1725486,115231,1
1725486,1029344,1
1725486,94346,1
1725486,1569253,1
1725486,655638,1
1725486,593844,1
1725486,999134,1
1725486,37788,1
1725486,1630403,1
1725486,1249510,1
1725486,246408,1
1047349,1353758,1
1047349,102468123,1
1047349,1488438,1
1047349,158133040,1
1047349,1712542,1
1047349,789969,1
1047349,929126,1
1047349,1003813,1
1047349,191105,1
1047349,1486104,1
1047349,155665809,1
1047349,1543897,1
1047349,1627329,1
1047349,1590667,1
1047349,941160,1
1047349,284968,1
1047349,1036744,1
944601,1378441,1
944601,1199182,1
944601,1130308,1
944601,1653644,1
944601,134715,1
944601,679324,1
944601,695063,1
944601,772605,1
944601,493243,1
944601,981147,1
944601,1142233,1
944601,1157189,1
944601,528695,1
944601,655638,1
944601,1218090,1
944601,74909,1
944601,601062,1
944601,581566,1
944601,1712542,1
944601,1621673,1
944601,1041742,1
944601,456839,1
944601,1412643,1
944601,1251904,1
944601,885308,1
944601,1706770,1
944601,77052,1
944601,354224,1
944601,1405898,1
944601,233559,1
944601,108021,1
944601,27622490,1
944601,1690488,1
944601,43023,1
944601,362453,1
944601,137639,1
944601,249731,1
944601,1537130,1
944601,614338,1
944601,231390,1
944601,1347669,1
944601,868984,1
944601,574894,1
944601,193529227,1
944601,1371971,1
180317,187751559,1
180317,198930744,1
180317,122327305,1
180317,49067741,1
180317,780609,1
180317,1771458,1
180317,1754138,1
180317,187343186,1
180317,414242,1
180317,682293,1
147362898,981147,1
147362898,1370684,1
147362898,687712,1
147362898,735354,1
147362898,691208,1
147362898,108209556,1
451453,320017,1
451453,65668764,1
451453,61178425,1
451453,25889893,1
451453,21523700,1
451453,1011888,1
451453,427855,1
451453,70252546,1
451453,153983240,1
451453,1213036,1
451453,712019,1
451453,872230,1
451453,1409426,1
451453,1236366,1
451453,970171,1
451453,13647,1
451453,146422906,1
451453,168639435,1
451453,48127346,1
451453,189868098,1
451453,429632,1
451453,153116676,1
451453,122789395,1
451453,169341416,1
451453,1353758,1
451453,92048108,1
48624697,981147,1
48624697,20065648,1
48624697,1525624,1
48624697,732821,1
48624697,157078221,1
48624697,82950642,1
48624697,703513,1
48624697,176958798,1
699829,161831507,1
699829,1671917,1
699829,1626651,1
699829,1182765,1
699829,82577596,1
699829,142305,1
699829,476231,1
699829,1846280,1
699829,1143279,1
699829,1790137,1
699829,121631892,1
699829,1038208,1
824340,320017,1
824340,124681654,1
824340,161625000,1
824340,100974542,1
824340,86942021,1
824340,70252546,1
824340,110530048,1
824340,114885597,1
824340,515323,1
824340,169341416,1
824340,122789395,1
824340,190986984,1
1254241,320017,1
1254241,161625000,1
1254241,86942021,1
1254241,170182826,1
1254241,515323,1
1254241,169341416,1
1254241,190986984,1
1254241,122789395,1
1254241,70252546,1
1254241,114885597,1
1254241,124681654,1
1254241,100974542,1
1254241,110530048,1
1543138,500379,1
1543138,153279772,1
1543138,1774629,1
1543138,760439,1
1543138,527399,1
1543138,1150040,1
1543138,1669932,1
1543138,542185,1
1543138,1712542,1
1543138,1325025,1
1543138,54424454,1
1543138,1950513,1
1543138,189659891,1
1543138,1599768,1
1543138,1295761,1
981621,161831507,1
981621,126922659,1
981621,370710,1
981621,737050,1
981621,1569253,1
981621,43650,1
981621,170036,1
981621,617376,1
981621,1492187,1
981621,94289,1
981621,1050291,1
981621,1673674,1
981621,12870,1
981621,334320,1
981621,1252014,1
981621,740470,1
981621,1632245,1
981621,302809,1
981621,1879063,1
981621,557423,1
981621,69347904,1
981621,860374,1
163850,6559712,1
1857003,107341,1
1857003,1459716,1
1857003,1336935,1
1857003,153279772,1
1857003,599506,1
1857003,111142562,1
1857003,18283,1
1857003,1538044,1
1857003,145567115,1
1857003,726622,1
1857003,53482,1
739122,3482533,1
739122,515323,1
739122,56745513,1
739122,102524,1
739122,942668,1
1961189,616745,1
1961189,672466,1
1961189,33962792,1
1961189,27905,1
1961189,153279772,1
1961189,1712542,1
1961189,1974088,1
1961189,783690,1
1961189,137639,1
1961189,1499936,1
1961189,1827447,1
1961189,725224,1
1961189,1959866,1
1961189,164835752,1
1961189,685234,1
1961189,258019,1
1961189,1218090,1
1098573,1712542,1
1098573,54424454,1
1098573,1954356,1
1098573,181251736,1
1098573,1986722,1
1098573,122942769,1
1098573,191602123,1
1098573,4289796,1
1098573,103986345,1
1098573,96756524,1
1098573,42097958,1
1098573,7832,1
1098573,1455408,1
1928017,997632,1
1928017,1211891,1
1928017,981147,1
1928017,253890,1
1928017,64650299,1
1928017,1230555,1
1928017,212247,1
1928017,1072898,1
1928017,93056159,1
1928017,875407,1
1928017,733723,1
1928017,754847,1
1928017,727274,1
1928017,497478,1
1928017,1059344,1
1928017,117358162,1
1928017,69259609,1
1928017,1921720,1
1928017,156144011,1
1928017,850955,1
1928017,470115,1
1928017,106108,1
1928017,388614,1
1928017,1418839,1
1928017,283546,1
1401884,161831507,1
1401884,515323,1
1401884,1799967,1
1401884,1317393,1
1401884,355169,1
1359532,1914745,1
1359532,1405190,1
1359532,1343355,1
1359532,1403646,1
1359532,680262,1
1359532,99435,1
1143216,1317393,1
1143216,100581,1
1143216,1720337,1
1143216,409538,1
1143216,1325025,1
1143216,722532,1
1143216,377820,1
1143216,161831507,1
1143216,1393166,1
1143216,103447,1
1143216,885718,1
1143216,85586,1
1143216,1251903,1
1143216,1052228,1
1143216,372189,1
1143216,1909215,1
1143216,1672814,1
1143216,1847988,1
1143216,177703,1
1143216,218317,1
1143216,340124,1
1143216,786895,1
1356980,929126,1
1356980,673640,1
1356980,549514,1
1356980,991581,1
1356980,74866601,1
1356980,579331,1
1356980,85337016,1
567012,188169194,1
567012,981147,1
567012,80850669,1
567012,115212832,1
567012,258019,1
567012,12264543,1
567012,127830392,1
567012,660119,1
567012,133086879,1
567012,174113725,1
567012,51769568,1
567012,156973329,1
567012,197658330,1
567012,1211891,1
567012,1823046,1
567012,149815690,1
567012,310921,1
567012,1215159,1
567012,1024661,1
567012,972674,1
567012,966225,1
1766505,161909607,1
1766505,162070382,1
1766505,166015046,1
1766505,789969,1
1766505,53397808,1
1766505,339978,1
1766505,972395,1
1766505,1154453,1
1766505,858834,1
1766505,711469,1
974898,190469619,1
974898,191265324,1
974898,789969,1
974898,100361324,1
974898,20694292,1
974898,175322534,1
974898,1306401,1
974898,90565202,1
974898,45530783,1
974898,62034253,1
974898,19954081,1
974898,36685200,1
974898,162070382,1
974898,300888,1
974898,999886,1
974898,1633416,1
974898,904884,1
230279,1376794,1
230279,1712542,1
230279,1575408,1
230279,1512414,1
230279,1250685,1
230279,1835421,1
230279,1345363,1
230279,238819,1
230279,161831507,1
221237,7832,1
221237,1517117,1
221237,634137,1
221237,43654,1
361353,48127346,1
361353,1786180,1
361353,1420504,1
361353,1424759,1
361353,192717,1
361353,427855,1
361353,288147,1
1790076,17858,1
1790076,27905,1
1790076,1569253,1
1790076,981147,1
1790076,905940,1
1790076,1934415,1
1790076,107752922,1
1790076,974400,1
1790076,82217466,1
1790076,33962792,1
1790076,1897847,1
1790076,1499936,1
1790076,1827447,1
1790076,1815080,1
1790076,655638,1
1790076,1961189,1
1790076,1596533,1
1790076,1823046,1
1790076,697591,1
1790076,672466,1
1790076,1329373,1
1790076,445276,1
1790076,1640660,1
1790076,1774870,1
1790076,134715,1
1790076,21578215,1
1790076,1969991,1
1652290,789969,1
1652290,500379,1
966717,789969,1
966717,512619,1
966717,500379,1
976045,1003813,1
976045,153279772,1
976045,1774629,1
976045,678364,1
976045,189659891,1
976045,500379,1
976045,1198151,1
976045,1109872,1
976045,1150040,1
976045,1218044,1
976045,506329,1
976045,1486660,1
1198151,500379,1
1198151,189659891,1
1198151,1669932,1
1198151,1150040,1
1198151,66075752,1
1198151,1418464,1
1198151,678364,1
1198151,1216362,1
1198151,1993072,1
1198151,1169790,1
1198151,708192,1
1198151,1774629,1
1198151,1280894,1
1198151,1497131,1
1198151,509428,1
1198151,1980557,1
1198151,1723670,1
1198151,162306,1
1198151,1109872,1
1198151,1785601,1
1198151,427855,1
1198151,78710085,1
1198151,1950513,1
1198151,1042042,1
1198151,281370,1
1198151,648614,1
1813863,1569253,1
1813863,150969287,1
1813863,1440006,1
1813863,1560742,1
1719430,18783076,1
1719430,60888465,1
1719430,163138661,1
1719430,112099287,1
1719430,95524260,1
1719430,49197711,1
1719430,48651047,1
1719430,19498826,1
1719430,645212,1
1719430,120447987,1
92730,1112600,1
92730,1226884,1
92730,1317393,1
92730,519097,1
92730,1164880,1
92730,11639,1
92730,268914,1
92730,377820,1
92730,91605396,1
92730,1626651,1
92730,500307,1
92730,955265,1
92730,1298438,1
92730,1643088,1
92730,1671917,1
92730,1493590,1
92730,571161,1
535729,445276,1
535729,1405190,1
535729,540972,1
535729,750738,1
535729,1953529,1
535729,69347904,1
535729,1110615,1
535729,581411,1
535729,1073892,1
535729,91098237,1
176568,110162683,1
176568,93056159,1
176568,62870779,1
176568,105251258,1
176568,63026120,1
176568,981147,1
176568,1712542,1
176568,136667771,1
176568,58320868,1
176568,237570,1
176568,626103,1
176568,197743596,1
176568,15859491,1
176568,1029264,1
176568,74566746,1
176568,195822878,1
176568,179075230,1
176568,609127,1
176568,121478,1
176568,1425329,1
176568,1120174,1
176568,806261,1
176568,1553978,1
176568,1809331,1
176568,1385734,1
1203520,711469,1
1203520,387190,1
1203520,789969,1
1203520,573298,1
1203520,339978,1
1203520,1954990,1
1203520,971685,1
1203520,1369261,1
1203520,1843082,1
1203520,1796597,1
1203520,191105,1
1203520,65305,1
1203520,162070382,1
1203520,191265324,1
1203520,95419084,1
1203520,1819721,1
1203520,1767221,1
1203520,694023,1
1203520,1849490,1
1203520,545792,1
1203520,1366956,1
1203520,143567568,1
1203520,605319,1
1203520,153279772,1
1203520,51266069,1
1203520,1353758,1
1778243,1052228,1
1778243,157537,1
1778243,811701,1
1778243,1325025,1
1778243,161831507,1
1778243,340907,1
1778243,710617,1
1778243,1317393,1
1778243,1171700,1
1778243,64541551,1
1778243,105873,1
1778243,169027350,1
1778243,738672,1
1778243,1895251,1
1778243,1656413,1
1778243,1899467,1
1778243,1714910,1
1778243,1485999,1
1778243,1824879,1
1778243,318186,1
1778243,910984,1
1778243,107990682,1
570453,1470394,1
570453,905940,1
570453,24626380,1
570453,725744,1
570453,1712542,1
570453,1596533,1
570453,344383,1
570453,354224,1
570453,70678966,1
570453,665535,1
570453,1030013,1
570453,134715,1
570453,772605,1
570453,981418,1
570453,762155,1
570453,1930681,1
570453,574894,1
570453,77052,1
570453,369702,1
570453,671198,1
570453,1010805,1
570453,1248239,1
570453,656658,1
570453,93056159,1
570453,1683423,1
570453,334293,1
570453,32813850,1
570453,283660,1
570453,1142233,1
570453,935769,1
570453,136460171,1
570453,1456610,1
570453,1814727,1
570453,237570,1
570453,1677837,1
570453,4354,1
570453,981147,1
570453,149321,1
570453,76375,1
570453,33396,1
570453,345466,1
570453,38261,1
570453,174519,1
570453,785258,1
570453,1779621,1
570453,973363,1
570453,1880952,1
570453,108209556,1
570453,1890860,1
570453,101389,1
570453,226821,1
570453,27622490,1
570453,230008,1
1915068,601353,1
1915068,1953529,1
1915068,1610983,1
1915068,1681167,1
1915068,1959734,1
1915068,1119590,1
1915068,94717,1
1915068,316246,1
1915068,1484876,1
1915068,1034981,1
1915068,922401,1
1915068,1596533,1
294497,367586,1
294497,445276,1
294497,1030013,1
294497,1461463,1
294497,1131784,1
294497,1326844,1
294497,1897847,1
294497,905940,1
294497,1371324,1
294497,685234,1
294497,115607,1
294497,1879676,1
294497,179936542,1
294497,1970981,1
294497,1569253,1
294497,37730,1
294497,141478,1
294497,936876,1
294497,1112212,1
294497,1063853,1
294497,981147,1
239596,427855,1
239596,500379,1
239596,1096965,1
239596,54424454,1
239596,678364,1
239596,1669932,1
239596,1216362,1
239596,1268417,1
239596,1950513,1
239596,445276,1
239596,1569253,1
239596,1774629,1
239596,206658,1
239596,1632564,1
239596,760439,1
239596,930621,1
239596,1169790,1
239596,1432790,1
779491,1569253,1
779491,367586,1
779491,915147,1
779491,1406924,1
779491,108762964,1
779491,1560742,1
779491,1517318,1
779491,1290514,1
779491,1331149,1
779491,783690,1
779491,1446285,1
779491,701797,1
779491,56003862,1
779491,184660633,1
779491,113742610,1
779491,62816788,1
779491,196599069,1
779491,29723732,1
779491,146932277,1
779491,124411838,1
779491,166856817,1
779491,127300650,1
779491,48592849,1
779491,1908113,1
779491,1949862,1
779491,198024261,1
779491,83745843,1
779491,115607,1
779491,72859673,1
779491,134715,1
779491,14951718,1
779491,35081660,1
779491,294497,1
779491,25296034,1
779491,445276,1
779491,685234,1
368269,1450722,1
368269,568069,1
1409676,930621,1
1409676,1405190,1
1409676,1634179,1
97475,3022792,1
97475,898393,1
97475,1569253,1
97475,697566,1
97475,1956042,1
97475,70274,1
1781027,156295,1
1781027,500379,1
1781027,189659891,1
1781027,1669932,1
1781027,206658,1
1781027,1919374,1
1781027,1876587,1
1781027,789969,1
254621,15930955,1
254621,141245276,1
254621,146741528,1
254621,23462665,1
254621,108461552,1
254621,179298580,1
254621,367586,1
254621,71203929,1
254621,188367616,1
254621,258019,1
254621,71781797,1
254621,25902998,1
254621,1218090,1
254621,1325025,1
254621,1636756,1
254621,783690,1
254621,24650958,1
254621,590166,1
254621,99277608,1
254621,23176465,1
254621,377820,1
254621,495092,1
254621,70224545,1
254621,99172432,1
254621,91605396,1
254621,42367478,1
254621,175382691,1
254621,48529268,1
254621,122897476,1
254621,102090864,1
254621,151135197,1
254621,34747158,1
254621,104716128,1
254621,178244109,1
254621,100488962,1
254621,53896159,1
254621,685234,1
254621,167031196,1
254621,10553911,1
254621,137008050,1
254621,1652416,1
254621,181541830,1
254621,69892490,1
254621,53148703,1
254621,159440761,1
254621,54468672,1
254621,1596533,1
254621,1430396,1
254621,1778510,1
